x0,x1,x2,x3,x4,x5,y
2.0,300.1,309.6,1463.0,45.1,113.0,0
1.0,301.5,310.6,1638.0,31.9,137.0,0
1.0,300.4,309.6,1614.0,30.3,161.0,0
1.0,297.6,308.4,1391.0,51.9,218.0,0
2.0,298.5,309.0,1531.0,30.8,212.0,0
1.0,299.9,311.4,1480.0,44.9,108.0,0
2.0,300.5,311.4,1679.0,27.5,59.0,0
0.0,299.9,310.9,1292.0,51.1,173.0,0
0.0,298.2,309.1,1429.0,48.5,164.0,0
0.0,303.1,311.4,1829.0,24.5,159.0,0
0.0,299.0,310.2,1432.0,42.2,87.0,0
0.0,299.2,308.5,1490.0,43.2,158.0,0
0.0,297.3,308.5,1504.0,42.0,142.0,0
0.0,302.2,311.2,1649.0,33.2,9.0,0
0.0,301.0,310.7,1464.0,45.8,184.0,0
0.0,299.7,309.2,1422.0,40.4,140.0,0
1.0,301.0,310.9,1515.0,41.8,170.0,0
2.0,302.9,312.3,1509.0,46.8,175.0,0
2.0,298.8,308.6,1524.0,37.7,170.0,0
0.0,302.7,312.1,1597.0,39.8,153.0,0
1.0,299.3,308.5,1386.0,42.2,30.0,0
2.0,302.2,310.9,1415.0,48.4,185.0,0
1.0,302.7,312.0,1538.0,36.7,74.0,0
0.0,299.8,310.9,2084.0,17.6,175.0,0
1.0,298.2,308.0,1591.0,33.7,32.0,0
1.0,299.9,310.1,1362.0,56.3,179.0,0
1.0,297.2,308.0,1478.0,42.5,56.0,0
0.0,303.2,311.2,1363.0,46.7,29.0,1
0.0,298.0,308.2,1348.0,58.8,202.0,1
1.0,302.2,311.7,1393.0,42.5,53.0,0
0.0,301.0,312.3,1424.0,43.5,136.0,0
0.0,297.7,309.1,1562.0,36.8,172.0,0
1.0,301.8,310.2,1437.0,42.3,0.0,0
1.0,299.7,309.2,1412.0,45.3,205.0,0
1.0,300.7,311.9,1657.0,30.9,116.0,0
0.0,297.7,308.4,1510.0,38.6,72.0,0
1.0,297.9,309.6,1515.0,38.8,124.0,0
0.0,299.9,309.5,1567.0,35.5,171.0,0
2.0,300.2,309.8,1374.0,47.7,8.0,0
0.0,300.7,311.8,1564.0,36.8,11.0,0
1.0,302.1,311.5,1383.0,53.6,108.0,0
2.0,298.5,309.4,1417.0,41.2,155.0,0
0.0,298.3,308.1,1528.0,33.9,82.0,0
1.0,301.6,310.8,1290.0,65.3,63.0,0
0.0,299.5,309.1,1863.0,22.5,79.0,0
1.0,297.0,307.9,1882.0,24.2,97.0,0
1.0,300.0,310.4,1385.0,52.1,128.0,0
0.0,298.2,309.2,1922.0,22.6,132.0,0
0.0,299.8,309.0,1567.0,36.1,95.0,0
0.0,296.7,307.9,1743.0,27.9,55.0,0
1.0,300.3,309.1,1458.0,44.3,175.0,0
0.0,301.6,310.6,1506.0,43.4,222.0,0
1.0,298.9,309.0,1812.0,25.9,174.0,0
0.0,298.4,308.0,1571.0,37.4,50.0,0
2.0,300.4,309.4,1530.0,40.4,112.0,0
0.0,298.2,308.2,1469.0,43.0,88.0,0
2.0,300.7,310.2,1877.0,24.8,64.0,0
0.0,297.3,308.0,1518.0,36.0,59.0,0
1.0,299.4,309.3,1692.0,28.4,201.0,0
0.0,301.7,310.7,1605.0,33.3,220.0,0
0.0,298.8,309.9,1441.0,41.6,62.0,0
0.0,298.3,307.8,1906.0,22.1,104.0,0
0.0,302.9,312.2,1340.0,57.8,90.0,0
0.0,298.4,309.3,1531.0,37.4,16.0,0
1.0,297.5,308.5,1401.0,50.5,6.0,0
0.0,299.7,309.6,1512.0,36.2,172.0,0
0.0,303.5,312.5,1457.0,46.4,168.0,0
0.0,300.6,309.6,1682.0,30.7,78.0,0
2.0,300.4,311.3,2026.0,20.3,26.0,0
0.0,297.8,307.8,1563.0,34.3,53.0,0
2.0,300.4,311.4,1427.0,50.7,122.0,0
2.0,297.7,308.3,1488.0,41.0,101.0,0
1.0,297.6,309.5,1709.0,32.2,65.0,0
2.0,300.3,311.7,1655.0,29.9,193.0,0
0.0,300.4,311.7,1444.0,51.2,174.0,0
0.0,302.2,310.6,1462.0,43.6,0.0,0
0.0,298.1,308.7,1341.0,55.7,30.0,0
0.0,298.2,307.9,1399.0,54.9,139.0,0
1.0,297.9,307.4,1403.0,52.8,0.0,0
0.0,300.1,309.2,1533.0,37.0,101.0,0
0.0,300.7,310.6,1616.0,29.6,47.0,0
0.0,299.8,309.3,1299.0,65.1,212.0,1
0.0,298.0,307.6,1694.0,29.1,169.0,0
1.0,299.1,310.1,1412.0,44.4,24.0,0
0.0,300.4,309.8,1395.0,48.1,201.0,0
0.0,300.6,309.6,1409.0,42.4,57.0,0
0.0,298.4,308.4,1515.0,40.1,179.0,0
0.0,302.4,311.8,1727.0,26.5,213.0,0
2.0,303.7,312.6,1711.0,27.6,170.0,0
0.0,297.4,308.8,1467.0,39.0,128.0,0
0.0,302.4,311.8,1673.0,30.1,210.0,0
0.0,300.9,309.7,1460.0,42.1,181.0,0
0.0,302.6,311.9,1598.0,35.5,69.0,0
1.0,302.9,312.3,1339.0,52.1,145.0,0
1.0,297.5,309.4,1678.0,34.4,148.0,0
1.0,300.3,309.8,1444.0,42.0,3.0,0
0.0,298.1,307.7,1479.0,45.0,136.0,0
0.0,301.6,310.7,1683.0,29.7,131.0,0
1.0,302.1,310.0,1355.0,45.1,6.0,1
0.0,299.0,310.2,1377.0,62.5,92.0,1
2.0,298.9,310.1,1366.0,62.7,161.0,0
0.0,304.1,313.3,1415.0,50.0,184.0,0
1.0,303.7,312.9,1406.0,41.9,48.0,0
0.0,298.8,309.6,1903.0,22.3,145.0,0
0.0,301.8,309.6,1432.0,43.7,138.0,0
0.0,298.1,310.0,1553.0,40.9,49.0,0
1.0,300.9,310.6,1709.0,29.2,158.0,0
1.0,301.8,311.3,1542.0,40.1,142.0,0
1.0,300.7,311.0,1263.0,52.3,104.0,0
0.0,299.8,309.8,1542.0,39.4,155.0,0
0.0,300.5,311.1,1491.0,42.6,11.0,0
0.0,300.7,311.0,1312.0,52.1,107.0,0
2.0,297.5,309.3,1563.0,36.1,100.0,0
0.0,302.4,312.0,1305.0,49.1,16.0,0
0.0,299.4,308.7,1525.0,39.0,90.0,0
1.0,302.2,311.6,1379.0,42.9,13.0,0
0.0,300.6,310.4,1457.0,47.7,120.0,0
1.0,298.6,309.7,1280.0,64.1,71.0,0
0.0,296.8,308.0,1561.0,38.3,9.0,0
0.0,298.8,309.1,1418.0,46.3,133.0,0
0.0,298.2,308.8,1302.0,60.4,34.0,0
1.0,301.4,310.7,1375.0,42.0,168.0,0
0.0,301.4,311.2,1355.0,50.6,37.0,0
0.0,298.3,308.3,1432.0,46.9,65.0,0
0.0,297.8,307.5,1388.0,40.0,159.0,0
0.0,297.6,309.3,1610.0,35.0,6.0,0
1.0,298.3,308.8,1349.0,52.1,104.0,0
0.0,301.0,311.4,1478.0,39.5,75.0,0
0.0,302.3,311.8,1574.0,42.8,215.0,0
0.0,299.4,309.2,1607.0,31.7,145.0,0
1.0,298.6,309.7,1635.0,32.2,110.0,0
2.0,300.3,311.6,1801.0,23.6,97.0,0
0.0,296.6,307.4,1436.0,42.8,156.0,0
0.0,301.6,309.9,1397.0,43.7,102.0,0
0.0,302.0,310.8,1383.0,50.3,231.0,1
0.0,298.4,307.9,1981.0,23.2,16.0,0
0.0,297.5,309.3,1675.0,29.8,72.0,0
1.0,297.4,308.7,1582.0,31.9,161.0,0
1.0,301.1,310.0,1433.0,48.1,14.0,0
0.0,300.3,311.7,1333.0,55.2,18.0,0
0.0,299.1,308.6,1437.0,41.6,183.0,0
0.0,298.5,308.2,1595.0,32.3,46.0,0
0.0,302.6,311.9,1354.0,48.0,67.0,0
0.0,297.7,308.5,1501.0,41.4,201.0,0
1.0,301.9,310.9,1641.0,33.2,3.0,0
1.0,303.5,312.9,1618.0,30.4,130.0,0
0.0,300.0,309.3,1364.0,41.2,104.0,0
0.0,301.4,311.1,1495.0,36.3,193.0,0
0.0,298.5,308.2,1451.0,47.5,18.0,0
0.0,300.6,310.8,1533.0,38.5,117.0,0
1.0,300.6,312.2,2174.0,18.5,95.0,0
1.0,300.2,309.5,1434.0,51.5,189.0,0
1.0,298.4,309.3,1496.0,45.6,129.0,0
1.0,299.7,311.2,1616.0,42.3,180.0,0
0.0,299.0,308.8,1310.0,50.7,112.0,0
0.0,296.8,307.8,1394.0,47.7,155.0,0
2.0,298.8,310.0,1530.0,38.3,53.0,0
0.0,299.9,309.8,1716.0,28.2,117.0,0
1.0,298.8,310.1,1585.0,31.3,147.0,0
0.0,297.5,308.3,1435.0,40.3,197.0,0
2.0,299.9,309.6,1462.0,51.0,119.0,0
1.0,298.6,309.5,1568.0,36.7,182.0,0
0.0,298.8,309.1,1489.0,49.1,128.0,0
1.0,298.7,309.6,1424.0,50.4,32.0,0
0.0,298.8,310.6,1651.0,33.3,0.0,0
0.0,299.8,309.7,1707.0,29.1,94.0,0
0.0,303.3,311.6,1301.0,45.1,219.0,1
0.0,299.4,309.2,1427.0,41.5,29.0,0
1.0,298.0,307.9,1479.0,47.6,76.0,0
0.0,300.1,309.6,1760.0,25.4,55.0,0
0.0,299.2,308.2,1466.0,41.3,8.0,0
0.0,298.0,308.8,1757.0,29.1,71.0,0
1.0,298.5,307.9,1640.0,33.1,146.0,0
1.0,300.8,311.4,1852.0,22.2,53.0,0
0.0,302.6,312.2,1377.0,45.5,54.0,0
1.0,299.6,309.3,1577.0,39.8,48.0,0
1.0,299.1,310.2,1711.0,28.1,17.0,0
0.0,297.4,308.4,1343.0,40.0,61.0,0
0.0,298.1,309.0,1497.0,40.5,58.0,0
1.0,304.1,313.2,1410.0,42.4,155.0,0
0.0,300.3,311.4,1471.0,37.0,114.0,0
0.0,298.6,309.9,1630.0,30.6,2.0,0
0.0,301.4,310.4,1737.0,31.9,96.0,0
1.0,299.2,309.0,1541.0,36.3,104.0,0
1.0,298.9,310.3,1551.0,35.2,50.0,0
0.0,297.4,309.4,1466.0,45.5,53.0,0
1.0,298.3,307.7,1520.0,41.4,10.0,0
0.0,302.3,311.7,1414.0,47.0,11.0,0
0.0,299.0,310.3,1437.0,47.8,99.0,0
1.0,302.2,310.6,1346.0,49.2,134.0,1
0.0,301.5,310.1,1541.0,42.2,52.0,0
1.0,299.1,310.2,1456.0,48.4,101.0,0
1.0,301.0,312.2,1629.0,32.6,69.0,0
1.0,297.5,308.6,1347.0,57.0,132.0,0
1.0,297.9,307.5,1642.0,32.4,126.0,0
2.0,302.1,311.6,1701.0,26.2,46.0,0
1.0,301.9,310.9,1573.0,38.9,209.0,0
1.0,298.4,308.0,1416.0,38.2,198.0,1
1.0,300.1,309.6,1376.0,52.1,147.0,0
1.0,299.8,309.4,1423.0,42.9,124.0,0
1.0,300.2,311.5,1547.0,40.9,66.0,0
2.0,297.7,307.6,1538.0,38.3,63.0,0
2.0,300.4,311.2,1489.0,45.3,180.0,0
1.0,301.0,309.7,1288.0,58.4,162.0,0
0.0,297.1,307.8,1636.0,30.3,90.0,0
0.0,301.7,309.5,1298.0,65.5,229.0,1
0.0,297.0,307.9,1493.0,46.1,173.0,0
0.0,300.3,311.7,1821.0,26.3,202.0,0
0.0,301.7,310.6,1486.0,38.5,78.0,0
0.0,297.6,308.6,1351.0,51.0,37.0,0
0.0,302.7,310.5,1263.0,67.8,197.0,1
0.0,298.0,308.3,1662.0,32.7,0.0,0
0.0,300.8,310.2,1514.0,40.0,155.0,0
0.0,297.2,308.6,1864.0,23.6,103.0,0
0.0,300.5,311.4,1442.0,47.0,53.0,0
0.0,297.3,308.2,1553.0,33.5,2.0,0
0.0,300.7,310.7,1333.0,61.0,177.0,0
1.0,296.0,306.7,2044.0,22.3,48.0,0
0.0,302.4,311.8,1648.0,30.0,122.0,0
0.0,300.4,311.8,1367.0,57.2,10.0,0
1.0,298.5,308.7,1615.0,33.3,41.0,0
0.0,300.6,311.7,1488.0,47.7,22.0,0
1.0,298.4,308.2,1468.0,43.8,2.0,0
1.0,301.4,310.6,1459.0,35.0,87.0,0
0.0,301.0,310.9,1404.0,41.8,71.0,0
0.0,298.8,308.5,1450.0,50.8,57.0,0
1.0,301.0,309.7,1511.0,39.3,146.0,0
1.0,299.7,309.6,1477.0,42.7,163.0,0
1.0,303.1,311.2,1489.0,44.5,27.0,0
1.0,300.3,311.7,1646.0,28.9,198.0,0
0.0,303.6,313.0,1522.0,35.8,133.0,0
1.0,297.3,308.4,1434.0,44.8,21.0,0
1.0,298.6,309.4,1464.0,36.9,179.0,0
0.0,302.0,310.5,1978.0,22.0,106.0,0
0.0,298.6,309.4,1375.0,55.4,145.0,0
0.0,302.1,311.2,1422.0,50.3,146.0,0
0.0,300.9,310.7,1523.0,35.8,205.0,0
0.0,303.3,311.4,1510.0,37.3,36.0,0
0.0,300.7,310.3,1662.0,34.4,57.0,0
0.0,297.9,309.8,1336.0,71.6,31.0,1
0.0,302.2,311.3,1389.0,46.9,106.0,0
0.0,297.3,308.2,1754.0,29.4,123.0,0
1.0,300.2,311.3,1491.0,37.3,102.0,0
0.0,300.7,310.8,1475.0,42.0,147.0,0
0.0,302.4,310.2,1331.0,45.5,53.0,1
0.0,297.4,308.3,1548.0,46.6,7.0,0
1.0,301.9,311.0,1467.0,48.1,43.0,0
0.0,297.5,308.7,1371.0,46.5,121.0,0
0.0,301.0,311.1,1236.0,64.4,177.0,1
0.0,302.3,311.7,1701.0,27.5,145.0,0
1.0,298.0,308.6,1376.0,55.7,214.0,0
0.0,300.6,310.7,1750.0,30.6,171.0,0
1.0,302.3,311.5,1316.0,47.2,4.0,0
0.0,301.8,310.2,2825.0,5.8,215.0,1
0.0,297.5,308.8,1587.0,34.9,166.0,0
0.0,300.1,311.4,1467.0,35.7,45.0,0
2.0,300.5,310.8,1631.0,30.5,132.0,0
0.0,297.2,308.6,1392.0,41.5,108.0,0
2.0,303.4,311.8,1693.0,28.3,175.0,0
1.0,303.5,312.7,2116.0,16.7,45.0,0
2.0,298.6,309.5,1375.0,41.0,39.0,0
0.0,301.3,310.6,1510.0,38.5,47.0,0
1.0,297.9,307.8,1450.0,43.5,106.0,0
0.0,301.0,310.9,1740.0,28.9,129.0,0
0.0,300.6,310.4,2007.0,19.8,116.0,0
1.0,301.5,310.8,1385.0,47.5,30.0,0
1.0,297.7,309.0,1531.0,42.4,38.0,0
0.0,299.5,309.1,1852.0,22.6,77.0,0
1.0,298.5,309.4,1365.0,48.7,56.0,0
0.0,301.1,312.3,1486.0,34.9,122.0,0
1.0,299.8,309.4,1412.0,47.8,130.0,0
0.0,300.0,311.4,1634.0,31.9,0.0,0
0.0,298.0,307.7,1387.0,50.8,204.0,0
0.0,301.3,310.4,1414.0,51.4,199.0,0
0.0,303.9,313.0,1433.0,48.4,178.0,0
0.0,298.2,309.1,1467.0,44.5,80.0,0
0.0,299.8,310.3,1687.0,30.4,33.0,0
2.0,298.0,308.8,1411.0,53.8,73.0,0
1.0,299.9,310.4,1820.0,26.6,175.0,0
0.0,301.0,310.3,1617.0,34.5,126.0,0
1.0,300.1,309.2,1385.0,46.1,120.0,0
0.0,300.1,309.3,1654.0,31.0,201.0,0
0.0,301.7,311.0,1343.0,49.2,25.0,0
2.0,298.9,309.6,1546.0,35.3,190.0,0
0.0,299.3,309.3,1325.0,62.0,47.0,0
1.0,300.9,312.1,1851.0,23.0,156.0,0
0.0,302.9,312.2,1571.0,40.6,139.0,0
0.0,299.1,309.4,1439.0,44.2,82.0,0
0.0,300.4,311.7,1459.0,45.6,3.0,0
0.0,295.6,306.0,1370.0,52.4,115.0,0
0.0,299.7,309.2,1645.0,30.8,137.0,0
1.0,299.2,308.4,1856.0,22.7,86.0,0
0.0,300.2,309.4,1558.0,38.3,51.0,0
2.0,299.2,308.4,1388.0,53.2,59.0,0
2.0,299.3,308.7,1408.0,44.4,82.0,0
0.0,299.9,309.2,1624.0,34.6,105.0,0
0.0,302.7,310.5,1642.0,30.8,195.0,0
0.0,296.2,307.1,1413.0,53.4,203.0,0
0.0,299.3,310.8,1391.0,46.9,21.0,0
1.0,298.8,310.1,1243.0,74.5,194.0,1
1.0,300.0,311.4,1384.0,46.1,7.0,0
0.0,299.2,310.7,1477.0,44.0,19.0,0
0.0,301.6,310.8,1355.0,57.8,195.0,1
0.0,301.4,310.7,1590.0,36.3,43.0,0
1.0,304.2,313.5,1739.0,28.1,80.0,0
0.0,300.7,310.3,1533.0,35.6,198.0,0
0.0,300.0,311.4,1604.0,38.7,185.0,0
0.0,300.8,310.8,1407.0,45.1,51.0,0
0.0,297.5,308.6,1260.0,53.6,137.0,0
0.0,299.1,310.4,1527.0,44.0,149.0,0
2.0,301.6,311.2,1395.0,46.8,95.0,0
0.0,297.3,308.5,1456.0,54.2,179.0,0
1.0,298.1,307.8,1569.0,31.2,131.0,0
0.0,297.4,308.4,1531.0,41.5,213.0,0
1.0,298.9,310.6,1679.0,35.8,14.0,0
1.0,302.3,311.2,1405.0,47.7,88.0,0
1.0,297.9,308.5,1300.0,53.0,172.0,0
1.0,301.1,311.3,1836.0,22.8,31.0,0
1.0,299.0,308.6,1645.0,33.4,22.0,0
1.0,303.1,311.0,1510.0,47.6,16.0,0
0.0,298.2,309.0,1413.0,55.0,145.0,0
0.0,302.3,311.6,1488.0,41.8,75.0,0
0.0,301.5,310.9,1451.0,40.6,0.0,0
0.0,297.6,309.2,1390.0,43.3,221.0,0
0.0,296.8,308.0,1371.0,54.5,86.0,0
1.0,300.9,311.4,1434.0,45.4,118.0,0
2.0,297.4,308.8,1324.0,53.5,169.0,0
0.0,299.6,309.2,1422.0,39.8,219.0,0
2.0,303.0,312.4,1627.0,37.1,168.0,0
0.0,298.3,310.1,1523.0,45.9,99.0,0
2.0,297.6,309.0,1735.0,26.4,41.0,0
0.0,303.5,312.5,1380.0,46.1,166.0,0
1.0,298.5,309.4,1565.0,33.7,150.0,0
0.0,298.1,307.6,1498.0,42.9,171.0,0
0.0,300.9,310.9,1749.0,26.4,40.0,0
0.0,297.4,308.8,1447.0,58.1,129.0,0
1.0,300.6,309.4,1581.0,35.7,117.0,0
1.0,298.8,309.8,1477.0,46.7,59.0,0
0.0,302.5,312.0,1673.0,29.9,42.0,0
1.0,300.5,309.8,1473.0,42.3,121.0,0
0.0,299.3,308.7,1802.0,26.0,130.0,0
1.0,298.3,309.5,1543.0,49.9,199.0,0
1.0,303.6,312.3,1630.0,32.4,223.0,0
0.0,303.4,312.8,1360.0,50.8,94.0,0
1.0,298.2,308.9,1512.0,38.5,28.0,0
0.0,297.7,307.7,1581.0,34.9,31.0,0
1.0,301.0,311.2,1521.0,35.8,13.0,0
0.0,299.1,308.6,1555.0,36.6,104.0,0
2.0,299.1,310.1,1421.0,41.2,149.0,0
0.0,301.3,310.7,1536.0,39.3,31.0,0
2.0,300.4,309.8,1448.0,39.7,107.0,0
1.0,300.7,311.3,1348.0,53.0,35.0,0
0.0,299.2,308.5,1457.0,44.7,195.0,0
0.0,301.8,310.8,1557.0,33.3,190.0,0
1.0,297.4,308.3,1405.0,51.7,108.0,0
0.0,303.8,312.7,1664.0,29.3,178.0,0
0.0,300.3,311.7,1571.0,31.2,123.0,0
0.0,298.3,310.1,1408.0,45.3,78.0,0
0.0,302.2,310.8,1350.0,56.6,76.0,0
1.0,300.5,309.4,1877.0,23.8,31.0,0
1.0,300.3,311.4,1386.0,48.1,119.0,0
0.0,301.4,310.9,1536.0,38.3,9.0,0
0.0,298.9,308.7,1438.0,51.7,64.0,0
0.0,300.3,309.9,1570.0,34.0,31.0,0
0.0,298.0,307.7,1606.0,30.8,17.0,0
0.0,299.9,310.2,1288.0,69.6,62.0,1
0.0,300.7,310.8,1486.0,37.1,186.0,0
0.0,301.1,310.8,1274.0,55.7,169.0,0
0.0,300.2,311.8,1436.0,48.2,175.0,0
1.0,302.3,311.0,1450.0,45.7,175.0,0
1.0,301.5,310.7,1336.0,65.6,0.0,1
1.0,298.5,309.6,1438.0,44.5,124.0,0
1.0,304.1,313.3,1725.0,28.3,177.0,0
0.0,300.7,309.5,1461.0,49.9,0.0,0
1.0,302.3,311.7,1540.0,28.9,149.0,0
0.0,300.2,309.9,1566.0,36.4,170.0,0
0.0,298.9,309.6,1663.0,33.7,195.0,0
1.0,299.0,310.3,1827.0,28.0,178.0,0
1.0,299.3,308.7,1289.0,51.5,185.0,0
1.0,300.6,309.4,1521.0,37.2,90.0,0
1.0,297.4,308.5,1638.0,32.2,84.0,0
0.0,299.4,308.6,1492.0,40.5,181.0,0
0.0,297.2,308.6,1437.0,52.4,37.0,0
0.0,302.5,311.9,1354.0,49.4,117.0,0
1.0,301.4,310.6,1431.0,40.6,101.0,0
2.0,300.7,312.3,1446.0,45.4,86.0,0
0.0,300.9,312.1,1711.0,28.8,74.0,0
0.0,297.4,307.9,1557.0,35.5,174.0,0
0.0,300.9,310.1,2090.0,17.8,133.0,0
1.0,297.7,309.0,1656.0,33.2,20.0,0
1.0,300.5,309.3,1578.0,30.5,34.0,0
0.0,295.9,306.6,1678.0,26.7,53.0,0
0.0,302.2,311.5,1413.0,43.5,83.0,0
0.0,304.0,313.2,1615.0,37.8,127.0,0
0.0,302.4,311.4,1450.0,44.1,56.0,0
0.0,304.3,313.5,1464.0,36.7,194.0,0
2.0,302.3,311.4,1443.0,44.1,51.0,0
1.0,300.7,309.5,1633.0,31.3,90.0,0
1.0,298.1,308.9,1323.0,51.7,88.0,0
0.0,300.5,311.6,1661.0,30.0,158.0,0
0.0,300.3,311.8,2004.0,19.6,12.0,0
0.0,300.5,309.9,1382.0,46.5,134.0,0
0.0,298.8,310.0,1528.0,36.7,147.0,0
0.0,298.3,307.9,1399.0,47.8,99.0,0
0.0,300.4,310.5,1402.0,54.3,44.0,0
2.0,304.1,313.2,1590.0,43.4,52.0,0
1.0,298.3,309.2,1783.0,28.3,130.0,0
1.0,297.8,307.8,1310.0,57.9,70.0,0
0.0,297.5,308.6,1596.0,37.1,30.0,0
0.0,302.8,310.8,1402.0,50.5,30.0,0
0.0,298.7,310.2,1402.0,45.9,30.0,0
1.0,299.7,310.7,1498.0,37.8,146.0,0
1.0,302.5,310.5,1918.0,21.6,131.0,0
1.0,296.9,308.1,1440.0,46.3,64.0,0
0.0,298.0,309.1,1820.0,23.6,120.0,0
1.0,297.8,307.8,1543.0,43.7,8.0,0
0.0,299.2,308.8,1405.0,51.4,183.0,0
1.0,301.7,310.1,1743.0,27.3,210.0,0
0.0,303.5,312.1,1326.0,55.7,114.0,0
0.0,302.4,310.3,1479.0,36.2,115.0,0
0.0,302.3,311.0,1442.0,43.7,152.0,0
1.0,297.9,307.8,1303.0,59.3,75.0,0
0.0,303.5,313.1,1897.0,23.6,75.0,0
0.0,303.6,312.5,1286.0,62.4,101.0,0
1.0,300.6,311.6,1630.0,31.8,52.0,0
1.0,300.3,309.6,1509.0,46.6,95.0,0
1.0,301.6,310.4,1455.0,39.0,118.0,0
0.0,300.0,311.4,1590.0,33.6,5.0,0
0.0,303.5,312.6,1496.0,39.0,21.0,0
1.0,300.7,310.9,1369.0,51.2,63.0,0
0.0,299.1,310.1,1486.0,40.7,39.0,0
2.0,296.4,307.5,1556.0,38.0,62.0,0
2.0,298.4,308.2,1987.0,19.8,198.0,0
0.0,298.8,309.1,1350.0,52.5,111.0,0
0.0,300.9,310.3,1446.0,44.5,135.0,0
1.0,299.3,310.5,1462.0,40.5,24.0,0
0.0,298.2,309.7,1585.0,37.4,118.0,0
0.0,297.4,308.3,1493.0,41.2,43.0,0
0.0,299.3,308.7,1484.0,40.5,213.0,0
0.0,300.7,310.6,1540.0,52.7,85.0,0
0.0,301.7,310.5,1377.0,43.1,183.0,0
0.0,300.3,309.3,1478.0,39.5,180.0,0
2.0,301.1,311.6,1417.0,53.4,0.0,0
0.0,296.2,307.3,1881.0,24.3,40.0,0
1.0,301.8,310.1,2372.0,13.9,205.0,1
0.0,297.9,307.8,1451.0,38.2,80.0,0
1.0,299.7,309.2,1597.0,32.9,135.0,0
0.0,301.2,310.3,1451.0,39.7,123.0,0
0.0,302.5,310.3,1584.0,35.5,158.0,0
0.0,297.7,309.2,1365.0,58.6,170.0,0
0.0,298.8,309.1,1477.0,42.4,158.0,0
1.0,295.6,306.3,1426.0,45.5,53.0,0
0.0,302.4,311.9,1290.0,70.0,139.0,1
0.0,298.8,309.1,1393.0,52.6,167.0,0
0.0,300.2,310.0,1493.0,47.3,172.0,0
1.0,303.4,311.8,1515.0,42.6,204.0,0
0.0,301.4,310.4,1689.0,30.6,110.0,0
0.0,298.9,308.9,1753.0,25.8,33.0,0
0.0,298.3,308.5,1416.0,52.7,151.0,0
0.0,298.0,308.4,1911.0,22.0,13.0,0
0.0,297.4,308.5,1782.0,25.9,54.0,0
1.0,304.2,313.4,1713.0,23.5,50.0,0
1.0,298.1,307.8,1514.0,43.5,78.0,0
0.0,299.0,310.4,1512.0,38.8,109.0,0
0.0,298.9,310.1,1466.0,42.5,187.0,0
0.0,298.0,307.8,1386.0,57.3,147.0,0
0.0,298.9,310.0,1452.0,48.9,185.0,0
1.0,303.7,312.8,1366.0,47.3,49.0,0
0.0,300.4,309.6,1536.0,34.5,154.0,0
0.0,299.2,308.5,1381.0,60.6,59.0,0
1.0,300.5,311.5,1378.0,48.2,82.0,0
0.0,299.4,309.0,1800.0,24.3,128.0,0
2.0,303.4,311.9,1402.0,50.0,54.0,0
1.0,297.6,308.5,1552.0,40.9,90.0,0
0.0,300.4,310.0,1769.0,26.1,38.0,0
1.0,296.8,307.8,1664.0,32.8,142.0,0
1.0,301.7,311.0,1505.0,37.1,190.0,0
0.0,300.2,310.1,1523.0,42.3,25.0,0
0.0,303.4,311.6,1449.0,41.7,132.0,0
2.0,298.4,309.3,1694.0,30.9,111.0,0
