x0,x1,x2,x3,x4,x5,y
0.0,302.2,311.3,1570.0,36.1,0.0,0
0.0,297.9,308.5,1472.0,45.1,70.0,0
0.0,300.8,310.6,1577.0,37.9,227.0,1
2.0,297.3,308.8,1499.0,44.2,134.0,0
2.0,298.8,310.2,1663.0,30.4,209.0,0
1.0,298.0,308.6,1453.0,44.1,165.0,0
1.0,299.5,310.7,1364.0,49.5,0.0,0
0.0,301.0,310.9,1679.0,29.8,64.0,0
1.0,304.0,313.2,1437.0,53.9,7.0,0
1.0,303.7,312.7,1316.0,51.8,197.0,0
0.0,298.6,309.6,1386.0,48.6,25.0,0
0.0,300.9,309.7,1460.0,42.1,181.0,0
0.0,304.4,313.6,1585.0,38.9,9.0,0
0.0,300.1,311.3,1305.0,64.7,66.0,0
0.0,303.7,312.6,1396.0,44.1,136.0,0
0.0,298.6,309.6,1423.0,42.7,82.0,0
0.0,302.2,311.3,1602.0,32.8,120.0,0
1.0,303.4,312.2,1615.0,35.7,56.0,0
2.0,297.9,307.7,1618.0,35.9,92.0,0
0.0,302.3,311.8,1574.0,42.8,215.0,0
0.0,300.0,311.5,1349.0,48.6,113.0,0
2.0,301.9,310.9,1590.0,34.3,106.0,0
0.0,300.7,311.1,1427.0,50.3,137.0,0
1.0,300.3,311.7,1447.0,36.8,0.0,0
0.0,299.8,309.4,1609.0,32.5,27.0,0
1.0,298.4,309.1,1525.0,39.3,86.0,0
0.0,300.1,309.7,1351.0,58.2,155.0,0
0.0,299.2,309.0,1615.0,33.7,193.0,0
1.0,299.1,310.4,1422.0,49.3,69.0,0
0.0,297.2,308.1,1689.0,31.2,145.0,0
1.0,300.4,310.8,1491.0,35.9,148.0,0
0.0,297.4,308.5,1761.0,27.2,76.0,0
0.0,302.7,310.6,1686.0,26.3,9.0,0
0.0,298.9,308.7,1438.0,51.7,64.0,0
0.0,303.3,312.2,1506.0,40.0,50.0,0
1.0,298.3,307.8,1457.0,52.5,98.0,0
1.0,297.5,308.5,1496.0,42.2,22.0,0
0.0,303.6,313.0,1593.0,31.6,52.0,0
1.0,299.5,308.7,1321.0,51.9,114.0,0
0.0,299.2,308.7,1514.0,41.9,196.0,0
1.0,299.8,310.0,1397.0,48.1,164.0,0
0.0,300.3,309.2,1649.0,32.4,50.0,0
0.0,300.2,309.3,1532.0,43.2,53.0,0
1.0,300.0,311.4,1864.0,23.3,2.0,0
0.0,302.3,310.9,1379.0,49.3,34.0,1
0.0,297.9,307.9,1426.0,43.6,89.0,0
0.0,300.4,309.9,1681.0,28.6,206.0,0
1.0,296.9,307.4,1521.0,37.9,27.0,0
1.0,300.8,310.5,1409.0,50.6,141.0,0
0.0,297.5,309.4,1357.0,50.1,137.0,0
0.0,298.5,308.9,1725.0,31.9,205.0,0
0.0,304.1,313.3,1732.0,28.5,132.0,0
0.0,297.8,309.7,1547.0,37.3,25.0,0
0.0,299.5,308.9,1520.0,38.3,122.0,0
0.0,296.9,308.1,1435.0,45.3,62.0,0
0.0,298.3,309.4,1568.0,35.8,140.0,0
1.0,300.4,310.5,1500.0,43.0,9.0,0
1.0,298.7,310.1,1506.0,50.7,53.0,0
0.0,297.9,307.7,1593.0,34.9,83.0,0
1.0,300.2,309.1,1406.0,42.2,40.0,0
1.0,300.3,309.9,1611.0,29.0,177.0,0
1.0,298.9,310.0,1323.0,52.9,106.0,0
1.0,299.1,310.6,1397.0,49.5,165.0,0
0.0,300.3,309.6,1537.0,37.1,187.0,0
0.0,298.9,309.9,1517.0,36.6,117.0,0
1.0,301.9,310.7,1511.0,37.6,70.0,0
0.0,300.8,310.7,1339.0,59.1,203.0,1
1.0,300.6,309.6,1588.0,37.0,50.0,0
1.0,300.5,312.0,1867.0,23.0,103.0,0
0.0,300.1,310.5,1356.0,45.8,126.0,0
0.0,297.9,308.1,1393.0,50.3,193.0,0
0.0,301.0,310.9,1492.0,44.6,15.0,0
2.0,302.4,311.9,1366.0,47.3,162.0,0
0.0,296.3,307.1,1419.0,48.6,142.0,0
1.0,297.6,308.8,1453.0,39.7,69.0,0
1.0,298.5,309.6,1438.0,44.5,124.0,0
1.0,297.4,308.2,1424.0,53.9,120.0,0
0.0,303.4,311.5,1424.0,50.8,128.0,0
1.0,297.5,308.5,1662.0,30.3,26.0,0
0.0,300.4,309.3,1413.0,50.3,101.0,0
0.0,298.2,308.2,1436.0,50.2,43.0,0
1.0,298.9,310.0,1561.0,45.3,58.0,0
0.0,300.3,309.6,1600.0,34.6,177.0,0
0.0,296.3,307.4,1465.0,47.1,215.0,0
0.0,300.5,311.2,1270.0,67.5,208.0,1
2.0,298.1,308.3,1530.0,42.0,184.0,0
0.0,298.9,308.9,1450.0,47.5,9.0,0
1.0,302.3,311.4,1500.0,40.2,30.0,0
0.0,302.8,311.1,1563.0,32.2,78.0,0
0.0,299.3,309.0,1491.0,38.4,115.0,0
2.0,300.5,309.8,1324.0,72.8,159.0,1
0.0,302.6,312.1,1502.0,47.3,171.0,0
0.0,302.3,310.8,1511.0,48.1,24.0,0
0.0,298.3,308.1,1528.0,33.9,82.0,0
0.0,299.7,309.2,1326.0,64.8,71.0,0
1.0,303.6,312.5,1607.0,33.7,14.0,0
0.0,302.2,311.1,1394.0,53.7,140.0,0
0.0,295.6,306.2,1446.0,49.9,133.0,0
1.0,300.4,310.5,1540.0,33.4,32.0,0
0.0,299.8,309.1,1772.0,24.8,113.0,0
0.0,301.6,311.1,1907.0,21.5,102.0,0
0.0,295.7,306.5,1737.0,26.2,97.0,0
0.0,299.8,309.1,1546.0,35.6,93.0,0
0.0,300.1,309.5,1660.0,32.7,57.0,0
0.0,297.7,307.2,1392.0,43.0,197.0,0
1.0,298.7,308.6,1722.0,24.7,64.0,0
1.0,300.8,309.4,1342.0,62.4,113.0,1
0.0,297.7,307.4,1643.0,36.5,55.0,0
0.0,297.3,308.4,1488.0,37.4,69.0,0
1.0,298.0,307.5,1427.0,43.6,101.0,0
0.0,297.4,308.2,1533.0,37.4,115.0,0
0.0,300.5,310.0,1451.0,48.6,208.0,0
0.0,299.1,308.3,1431.0,52.3,38.0,0
1.0,299.0,310.3,1662.0,33.6,67.0,0
0.0,298.3,309.4,1546.0,36.1,94.0,0
0.0,298.2,308.9,1278.0,54.0,18.0,0
0.0,301.1,310.2,1496.0,43.4,54.0,0
0.0,298.7,308.5,1469.0,39.9,67.0,0
1.0,302.4,311.9,1313.0,55.7,102.0,0
1.0,301.3,310.7,1819.0,25.5,46.0,0
0.0,300.7,310.8,1597.0,30.5,38.0,0
0.0,300.0,309.3,1473.0,46.0,35.0,0
0.0,301.1,312.3,1595.0,31.9,134.0,0
1.0,300.7,310.7,1377.0,46.7,36.0,0
2.0,299.3,308.8,1636.0,35.5,180.0,0
0.0,300.6,310.9,1471.0,37.9,86.0,0
1.0,299.9,309.2,1539.0,43.2,132.0,0
0.0,298.2,308.3,1230.0,59.6,162.0,0
1.0,302.3,311.5,1445.0,44.8,65.0,0
0.0,303.5,312.1,1674.0,30.8,0.0,0
0.0,300.3,309.6,1624.0,32.6,175.0,0
0.0,300.6,309.9,1480.0,43.7,153.0,0
0.0,300.7,310.2,1569.0,32.8,31.0,0
1.0,301.0,309.8,1594.0,31.1,143.0,0
1.0,299.6,309.1,1435.0,48.4,143.0,0
1.0,296.2,307.0,1516.0,37.6,25.0,0
0.0,300.1,311.4,1356.0,45.7,149.0,0
1.0,301.4,310.6,1464.0,37.4,74.0,0
1.0,301.4,310.6,1464.0,48.6,96.0,0
0.0,297.4,308.8,1529.0,41.3,165.0,0
0.0,297.8,307.5,1388.0,40.0,159.0,0
0.0,296.5,307.5,1566.0,35.1,206.0,0
1.0,300.2,310.3,1704.0,29.4,221.0,0
2.0,299.1,310.1,1421.0,41.2,149.0,0
1.0,300.1,310.3,1345.0,57.1,71.0,0
1.0,302.3,311.7,1341.0,46.3,194.0,0
1.0,297.2,308.2,1678.0,28.1,133.0,0
1.0,297.1,308.4,1880.0,23.5,155.0,0
0.0,297.0,308.1,1429.0,54.0,138.0,0
0.0,301.7,311.2,1589.0,37.9,75.0,0
0.0,297.4,308.5,1471.0,43.9,45.0,0
0.0,300.7,311.9,1486.0,35.8,32.0,0
0.0,303.5,312.0,1366.0,54.5,30.0,1
0.0,299.0,310.3,1475.0,42.4,93.0,0
0.0,300.1,311.3,1479.0,39.5,133.0,0
0.0,302.1,310.7,1314.0,52.8,8.0,1
1.0,302.8,311.0,1507.0,33.4,82.0,0
0.0,300.3,311.7,1452.0,41.5,172.0,0
1.0,299.3,308.5,1386.0,42.2,30.0,0
0.0,298.6,308.4,1559.0,36.6,188.0,0
0.0,300.6,310.0,1455.0,40.4,172.0,0
0.0,301.1,310.1,1489.0,45.8,42.0,0
0.0,296.6,307.7,1556.0,37.7,110.0,0
2.0,298.7,310.1,1435.0,45.6,37.0,0
0.0,297.7,308.7,1688.0,27.2,125.0,0
1.0,303.9,312.7,1485.0,43.3,174.0,0
1.0,300.8,310.4,1288.0,64.0,3.0,0
2.0,298.2,307.9,1462.0,45.5,171.0,0
0.0,301.0,312.2,1776.0,28.8,138.0,0
1.0,304.1,313.6,1441.0,43.7,131.0,0
0.0,300.6,310.0,1658.0,34.7,88.0,0
0.0,300.7,312.3,1715.0,26.8,146.0,0
2.0,302.3,310.2,1443.0,54.6,120.0,0
1.0,302.1,310.7,1376.0,46.3,210.0,1
1.0,302.2,311.3,1521.0,40.6,52.0,0
1.0,302.9,312.5,1903.0,21.2,23.0,0
0.0,299.1,308.9,1617.0,32.3,223.0,0
0.0,300.3,310.4,1672.0,29.2,39.0,0
0.0,303.5,312.8,1607.0,38.4,92.0,0
0.0,300.5,311.6,1497.0,40.5,180.0,0
2.0,298.2,307.9,1491.0,39.7,181.0,0
0.0,303.2,311.4,1351.0,53.8,8.0,1
1.0,300.5,312.0,1985.0,19.3,143.0,0
0.0,298.6,309.8,1561.0,32.6,201.0,0
1.0,301.5,310.4,1378.0,55.3,109.0,0
0.0,300.0,311.2,1418.0,47.3,60.0,0
1.0,303.9,313.2,1422.0,48.0,215.0,1
0.0,302.8,310.8,1516.0,39.5,23.0,0
0.0,299.2,308.4,1509.0,39.4,0.0,0
1.0,300.7,309.6,1421.0,49.8,165.0,0
1.0,299.3,308.9,1767.0,24.8,196.0,0
1.0,301.9,310.9,1641.0,33.2,3.0,0
0.0,297.4,308.8,1640.0,34.2,142.0,0
1.0,303.4,312.2,1972.0,23.5,59.0,0
0.0,299.5,309.3,1442.0,46.2,5.0,0
0.0,299.1,310.6,1602.0,39.7,144.0,0
1.0,303.3,312.1,1693.0,30.0,80.0,0
0.0,300.5,310.5,1373.0,47.4,56.0,0
0.0,299.2,308.5,1445.0,45.2,222.0,0
0.0,301.4,310.8,1362.0,53.2,4.0,0
0.0,301.3,310.7,1594.0,34.1,172.0,0
0.0,299.3,310.4,1629.0,32.6,177.0,0
0.0,297.3,308.3,1471.0,38.2,37.0,0
0.0,297.4,308.8,1538.0,41.2,126.0,0
1.0,299.5,309.3,1902.0,24.0,151.0,0
0.0,298.3,309.6,1527.0,30.9,189.0,0
2.0,296.9,307.9,1547.0,32.6,79.0,0
0.0,298.2,308.3,1304.0,49.8,45.0,0
1.0,301.8,310.3,1465.0,46.5,60.0,0
1.0,298.0,308.6,1507.0,37.3,217.0,0
0.0,298.4,309.2,1583.0,35.4,112.0,0
0.0,302.5,312.0,1673.0,29.9,42.0,0
1.0,297.6,308.9,1479.0,38.1,182.0,0
0.0,298.7,309.8,1469.0,38.4,62.0,0
2.0,300.6,309.6,1888.0,20.5,133.0,0
1.0,299.7,310.7,1498.0,37.8,146.0,0
0.0,299.1,310.2,1598.0,33.4,20.0,0
0.0,298.7,310.1,1676.0,33.5,70.0,0
0.0,302.8,310.6,2016.0,19.9,199.0,0
0.0,301.5,310.7,1408.0,47.3,79.0,0
0.0,301.5,310.8,1350.0,58.5,13.0,0
1.0,298.2,309.5,1478.0,36.5,182.0,0
0.0,301.0,312.0,1447.0,36.8,31.0,0
0.0,297.6,308.3,1424.0,53.9,132.0,0
1.0,302.0,311.5,1366.0,52.3,54.0,0
0.0,300.2,309.7,1448.0,36.8,14.0,0
1.0,298.0,308.1,1403.0,44.8,148.0,0
1.0,299.7,309.1,1603.0,38.5,170.0,0
2.0,298.5,309.4,1417.0,41.2,155.0,0
1.0,298.1,308.7,1527.0,43.0,56.0,0
0.0,300.9,312.2,1811.0,23.2,72.0,0
1.0,298.8,310.1,1719.0,28.8,206.0,0
0.0,298.8,309.7,1505.0,39.0,131.0,0
0.0,298.6,309.3,1677.0,31.2,180.0,0
1.0,300.1,311.3,1523.0,34.1,135.0,0
0.0,300.3,309.2,1587.0,31.4,43.0,0
0.0,301.0,312.2,1264.0,59.0,57.0,0
0.0,298.7,309.7,1293.0,59.1,125.0,0
0.0,297.5,308.8,1312.0,50.3,159.0,0
0.0,301.8,311.0,1529.0,41.6,12.0,0
1.0,297.8,309.8,1676.0,29.0,178.0,0
0.0,296.8,308.0,1371.0,54.5,86.0,0
1.0,300.2,310.1,1474.0,44.0,198.0,0
0.0,302.7,312.2,1611.0,34.1,186.0,0
1.0,303.0,311.2,1460.0,43.9,103.0,0
0.0,299.8,309.2,1479.0,44.4,214.0,0
0.0,299.2,310.3,1440.0,47.0,21.0,0
2.0,300.8,310.4,1419.0,46.4,200.0,0
0.0,298.0,308.5,1429.0,37.7,220.0,1
0.0,301.1,310.5,1529.0,38.7,91.0,0
0.0,300.3,311.6,1709.0,29.5,27.0,0
1.0,300.8,311.9,1356.0,44.3,214.0,0
0.0,301.4,310.7,1568.0,35.2,23.0,0
0.0,298.7,309.9,1617.0,33.0,203.0,0
2.0,299.9,309.2,1525.0,33.2,0.0,0
1.0,296.8,307.5,1443.0,39.2,13.0,0
0.0,296.5,307.2,1481.0,38.2,160.0,0
0.0,300.4,309.7,1685.0,31.3,152.0,0
0.0,301.6,311.2,1408.0,42.9,89.0,0
0.0,299.1,308.3,1601.0,31.4,121.0,0
0.0,298.9,310.0,1378.0,49.3,18.0,0
0.0,304.1,313.1,1550.0,30.9,9.0,0
0.0,298.6,309.1,1537.0,35.7,198.0,0
0.0,301.3,310.6,1376.0,47.6,45.0,0
0.0,298.1,309.0,1559.0,34.0,54.0,0
0.0,300.2,311.3,1487.0,36.9,71.0,0
0.0,302.0,310.6,1361.0,46.7,182.0,0
1.0,302.9,311.0,1556.0,36.5,44.0,0
0.0,301.0,311.3,1349.0,47.0,71.0,0
0.0,302.3,311.6,1784.0,26.4,79.0,0
0.0,302.4,311.0,2211.0,15.4,203.0,0
1.0,302.2,311.7,1584.0,36.2,63.0,0
0.0,301.0,310.4,2204.0,16.6,175.0,0
0.0,297.9,309.0,1583.0,36.7,104.0,0
0.0,298.9,309.6,1589.0,34.2,197.0,0
0.0,300.2,309.4,1526.0,35.3,46.0,0
0.0,299.7,309.1,1347.0,55.3,139.0,0
1.0,298.1,307.8,1514.0,43.5,78.0,0
0.0,300.9,311.0,1432.0,48.1,59.0,0
0.0,303.7,313.0,1457.0,44.1,40.0,0
0.0,302.7,312.3,1858.0,25.4,2.0,0
1.0,299.0,310.0,1667.0,30.0,53.0,0
1.0,297.9,307.4,1610.0,34.6,219.0,0
0.0,304.0,313.1,1404.0,47.1,90.0,0
0.0,298.0,309.6,1403.0,51.3,122.0,0
0.0,297.3,308.4,1430.0,45.7,15.0,0
0.0,300.3,309.9,1540.0,39.9,203.0,0
0.0,297.6,308.6,1326.0,62.4,173.0,0
1.0,303.7,312.7,1669.0,31.7,120.0,0
0.0,297.3,308.2,1896.0,24.4,47.0,0
1.0,297.6,309.5,1709.0,32.2,65.0,0
0.0,298.2,308.8,1616.0,33.7,16.0,0
0.0,298.3,308.4,1490.0,41.7,170.0,0
0.0,296.3,307.1,1662.0,32.9,190.0,0
1.0,300.5,309.5,1320.0,49.9,59.0,0
1.0,299.5,309.1,1422.0,45.3,103.0,0
0.0,300.4,309.6,1356.0,45.9,64.0,0
0.0,303.3,311.7,1508.0,35.5,217.0,0
0.0,303.0,311.2,1382.0,50.5,203.0,0
0.0,296.6,307.4,1389.0,42.7,48.0,0
0.0,304.4,313.7,1509.0,35.0,205.0,1
1.0,303.3,312.4,1505.0,38.9,68.0,0
0.0,297.3,308.3,1519.0,37.7,45.0,0
1.0,298.8,310.6,1640.0,33.8,9.0,0
1.0,299.0,309.8,2240.0,15.9,144.0,0
2.0,298.2,308.8,1837.0,28.4,34.0,0
0.0,302.6,311.0,1424.0,38.0,144.0,0
2.0,298.5,308.4,1612.0,36.1,174.0,0
1.0,298.1,308.8,1378.0,53.5,65.0,0
2.0,299.8,309.2,1435.0,42.6,111.0,0
0.0,299.1,308.6,1611.0,31.4,161.0,0
0.0,302.2,311.2,1630.0,36.0,169.0,0
2.0,296.9,307.9,1557.0,36.5,63.0,0
1.0,298.5,308.7,1615.0,33.3,41.0,0
0.0,302.5,312.0,1411.0,44.2,177.0,0
0.0,302.7,312.4,1954.0,24.8,13.0,0
0.0,300.6,309.4,1442.0,43.2,96.0,0
0.0,298.0,308.1,1877.0,24.3,0.0,0
0.0,296.7,307.8,1646.0,34.6,238.0,0
0.0,297.1,307.9,1456.0,50.0,166.0,0
0.0,300.8,310.9,1748.0,29.9,140.0,0
1.0,304.1,313.4,1518.0,42.4,105.0,0
0.0,302.6,311.5,1885.0,27.5,147.0,0
0.0,297.5,308.7,1407.0,42.5,145.0,0
1.0,299.1,310.8,1517.0,38.4,185.0,0
0.0,302.2,311.5,1427.0,43.8,88.0,0
1.0,300.5,311.5,1378.0,48.2,82.0,0
0.0,302.3,311.6,1398.0,49.1,119.0,0
2.0,301.7,311.2,1639.0,30.0,161.0,0
1.0,304.1,313.5,1470.0,45.8,85.0,0
1.0,301.7,311.1,1489.0,41.4,108.0,0
0.0,297.5,308.4,1433.0,50.0,218.0,0
0.0,301.4,311.3,2323.0,15.9,50.0,0
0.0,303.4,311.9,1531.0,37.9,203.0,0
0.0,301.6,310.6,1506.0,43.4,222.0,0
0.0,301.9,311.0,1541.0,38.9,193.0,0
0.0,298.3,309.2,1456.0,45.5,75.0,0
0.0,297.0,307.9,1479.0,39.2,151.0,0
0.0,299.3,310.6,1443.0,45.7,97.0,0
0.0,298.3,307.9,1551.0,33.8,72.0,0
1.0,296.9,307.7,2008.0,17.5,3.0,0
1.0,296.9,307.8,1544.0,40.3,150.0,0
0.0,303.5,312.6,1496.0,39.0,21.0,0
1.0,300.9,312.1,1297.0,48.6,76.0,0
1.0,300.1,309.0,1612.0,33.0,34.0,0
1.0,300.7,309.5,1470.0,48.7,21.0,0
0.0,300.1,311.4,1729.0,29.3,71.0,0
0.0,297.4,309.2,1584.0,42.8,186.0,0
1.0,299.6,310.1,1646.0,29.6,73.0,0
0.0,299.1,308.1,1479.0,40.7,10.0,0
1.0,297.6,307.2,1470.0,42.6,44.0,0
0.0,300.8,312.6,1376.0,53.6,119.0,0
0.0,300.7,310.8,1653.0,31.6,111.0,0
0.0,297.6,308.3,1410.0,47.0,191.0,0
1.0,299.4,310.9,1446.0,47.3,12.0,0
1.0,298.1,308.5,1382.0,54.5,17.0,0
1.0,299.4,309.0,1381.0,44.9,88.0,0
0.0,302.5,310.2,1329.0,50.6,148.0,1
0.0,300.6,310.0,1511.0,36.9,105.0,0
0.0,298.0,308.7,1619.0,40.1,45.0,0
1.0,300.4,309.8,1430.0,43.4,198.0,0
0.0,300.8,312.0,1496.0,40.0,175.0,0
2.0,301.6,310.4,1330.0,49.5,30.0,0
0.0,303.9,313.0,1759.0,28.4,74.0,0
1.0,302.2,311.4,1539.0,35.1,24.0,0
0.0,301.7,310.6,1486.0,38.5,78.0,0
0.0,300.7,310.9,1723.0,31.0,73.0,0
1.0,298.3,308.0,1463.0,42.5,190.0,0
0.0,297.4,308.8,1462.0,49.7,132.0,0
1.0,299.5,310.7,1488.0,39.5,95.0,0
0.0,299.8,311.2,1369.0,46.2,146.0,0
0.0,297.8,308.4,1512.0,39.9,181.0,0
0.0,303.7,313.1,1423.0,41.2,124.0,0
0.0,297.8,308.4,2129.0,19.2,148.0,0
0.0,304.0,313.2,1481.0,42.6,213.0,0
0.0,297.6,308.6,1553.0,40.5,135.0,0
1.0,302.4,311.0,1464.0,44.2,106.0,0
1.0,301.2,310.1,2280.0,15.7,11.0,0
0.0,302.0,309.8,1456.0,58.1,145.0,0
2.0,300.6,310.6,1448.0,44.7,55.0,0
0.0,300.7,311.0,1336.0,53.3,68.0,0
0.0,300.9,311.0,2235.0,15.8,156.0,0
1.0,302.0,310.5,1425.0,44.7,76.0,0
1.0,297.5,308.5,1401.0,50.5,6.0,0
0.0,297.3,308.0,1420.0,46.5,73.0,0
1.0,295.5,306.0,1641.0,36.6,21.0,0
0.0,298.9,309.9,1590.0,31.3,98.0,0
0.0,299.2,310.7,1737.0,27.0,225.0,1
1.0,297.8,307.6,1352.0,49.4,102.0,0
1.0,300.2,309.5,1630.0,28.3,51.0,0
0.0,296.8,307.9,1420.0,45.4,70.0,0
0.0,300.6,311.7,1448.0,49.1,206.0,0
1.0,298.0,308.5,1585.0,33.0,24.0,0
0.0,300.3,309.9,1601.0,31.7,180.0,0
1.0,301.5,311.0,1577.0,39.7,118.0,0
1.0,299.0,310.4,1625.0,37.1,131.0,0
1.0,297.3,308.8,1469.0,44.1,150.0,0
0.0,301.5,310.7,1426.0,46.1,81.0,0
0.0,298.4,308.3,1433.0,62.3,20.0,1
0.0,300.8,309.9,1312.0,65.3,192.0,1
0.0,300.2,311.5,1549.0,37.2,67.0,0
0.0,298.9,309.0,1410.0,65.7,191.0,1
0.0,297.9,307.6,1298.0,52.7,132.0,0
0.0,301.4,310.4,1496.0,35.2,153.0,0
1.0,304.1,313.5,1587.0,33.6,108.0,0
0.0,299.6,309.2,1422.0,39.8,219.0,0
1.0,301.4,310.6,1565.0,36.1,110.0,0
1.0,296.7,307.8,1375.0,51.4,108.0,0
2.0,298.9,310.6,1519.0,38.8,213.0,0
0.0,301.0,311.3,1472.0,35.3,73.0,0
0.0,301.6,309.8,1472.0,42.5,91.0,0
0.0,296.8,308.2,1361.0,53.8,193.0,0
0.0,298.9,309.9,1365.0,46.5,75.0,0
1.0,301.5,310.7,1454.0,39.4,17.0,0
2.0,300.6,309.4,1463.0,49.2,235.0,0
1.0,299.6,308.9,1685.0,27.8,161.0,0
0.0,299.8,311.2,2142.0,16.6,144.0,0
0.0,299.7,309.2,1631.0,35.1,177.0,0
0.0,298.8,309.6,1890.0,24.0,173.0,0
0.0,302.7,312.0,1501.0,37.0,77.0,0
1.0,297.5,308.0,1560.0,39.0,141.0,0
1.0,299.0,310.0,1337.0,57.4,146.0,0
1.0,302.4,311.8,1358.0,50.6,133.0,0
0.0,297.2,307.9,1580.0,35.8,140.0,0
0.0,298.8,309.8,1334.0,49.3,42.0,0
0.0,300.0,310.2,1675.0,29.7,64.0,0
0.0,301.4,310.5,1647.0,33.3,85.0,0
1.0,297.6,308.4,1569.0,38.3,93.0,0
2.0,301.7,310.5,1388.0,50.5,176.0,0
1.0,298.9,310.5,1525.0,38.5,27.0,0
1.0,300.3,309.5,1448.0,42.4,145.0,0
0.0,297.4,309.2,1420.0,45.6,193.0,0
0.0,303.3,311.8,1315.0,62.0,42.0,1
0.0,296.2,306.9,1526.0,34.9,140.0,0
0.0,298.2,307.9,1847.0,23.6,69.0,0
0.0,300.4,311.8,1405.0,47.9,58.0,0
0.0,296.3,307.4,1760.0,28.4,56.0,0
1.0,299.9,309.2,1548.0,35.7,97.0,0
0.0,301.8,311.1,1495.0,36.9,197.0,0
1.0,300.2,311.3,1587.0,31.2,73.0,0
0.0,298.5,309.5,1428.0,43.5,87.0,0
0.0,303.8,312.9,1589.0,37.2,203.0,0
1.0,300.1,311.7,1400.0,48.5,205.0,0
0.0,300.6,310.2,1447.0,45.9,17.0,0
0.0,297.4,308.4,1378.0,39.9,63.0,0
0.0,300.3,310.3,1629.0,34.1,52.0,0
0.0,297.1,308.3,1403.0,54.1,179.0,0
2.0,298.9,308.4,1632.0,31.8,17.0,0
0.0,302.3,312.0,1354.0,52.2,165.0,0
1.0,298.5,309.3,1552.0,36.8,133.0,0
0.0,300.6,311.0,1563.0,40.7,87.0,0
