x0,x1,x2,x3,x4,x5,x6,x7,y
0.42914,4.0,0.191489,0.077369,0.196519,0.003467,0.422915,0.414912,0
0.469271,5.0,0.510638,0.056863,0.555192,0.003718,0.510616,0.441228,1
0.889916,7.0,0.212766,0.040441,0.223892,0.002605,0.303211,0.741667,0
0.876112,1.0,0.276596,0.024048,0.164832,0.000534,0.165976,0.812719,0
0.437768,2.0,0.93617,0.043383,0.363582,0.003467,0.422915,0.414912,0
0.906863,7.0,0.829787,0.048097,0.396608,0.003336,0.36898,0.522368,1
0.433742,1.0,0.617021,0.075027,0.5241,0.003467,0.422915,0.414912,1
0.465333,6.0,0.617021,0.079921,0.510414,0.005517,0.521233,0.179386,1
0.880625,6.0,0.021277,0.076888,0.357929,0.004848,0.299845,0.835088,1
0.004159,6.0,0.148936,0.043833,0.171229,0.003467,0.422915,0.414912,0
0.456661,5.0,0.234043,0.029482,0.327879,0.001554,0.308907,0.812281,0
0.442724,3.0,0.531915,0.055812,0.507587,0.003866,0.526152,0.332895,0
0.469581,5.0,0.510638,0.054251,0.546564,0.003581,0.486277,0.464474,1
0.021946,4.0,0.12766,0.045455,0.189527,0.003467,0.422915,0.414912,0
0.442768,4.0,0.234043,0.043593,0.275662,0.002827,0.255049,0.758772,0
0.893677,5.0,0.851064,0.032785,0.522017,0.002289,0.588555,0.289035,1
0.443476,6.0,0.042553,0.055812,0.43618,0.00441,0.496893,0.394737,0
0.009778,7.0,0.489362,0.081692,0.544183,0.003467,0.422915,0.414912,1
0.469006,6.0,0.085106,0.028281,0.181642,0.001897,0.259451,0.47807,0
0.455821,7.0,0.93617,0.042752,0.539274,0.00291,0.345676,0.698246,0
0.889651,1.0,0.170213,0.027081,0.127343,0.001764,0.258156,0.694298,0
0.461174,3.0,0.446809,0.029783,0.48557,0.001992,0.498446,0.322807,0
0.867572,5.0,0.106383,0.019875,0.172121,0.000839,0.24029,0.902632,0
0.009734,6.0,0.404255,0.071454,0.597739,0.003467,0.422915,0.414912,1
0.026415,1.0,0.170213,0.068992,0.13493,0.003467,0.422915,0.414912,0
0.876289,5.0,0.829787,0.033806,0.536596,0.002227,0.646297,0.526754,1
0.885094,2.0,0.957447,0.029993,0.513835,0.002009,0.376748,0.508772,0
0.01792,4.0,0.234043,0.076468,0.23981,0.003467,0.422915,0.414912,0
0.437989,7.0,0.680851,0.051309,0.272687,0.003467,0.422915,0.414912,1
0.438476,4.0,0.510638,0.06584,0.523059,0.003467,0.422915,0.414912,1
0.008849,7.0,0.404255,0.041882,0.484826,0.003467,0.422915,0.414912,0
0.474094,2.0,0.489362,0.043863,0.694139,0.002952,0.445106,0.564474,1
0.893854,5.0,0.042553,0.061847,0.511009,0.004304,0.531849,0.475,1
0.881023,1.0,0.425532,0.029723,0.335466,0.001037,0.222165,0.59693,1
0.031459,3.0,0.829787,0.056713,0.401666,0.003467,0.422915,0.414912,0
0.465643,6.0,0.510638,0.095352,0.609045,0.006545,0.515018,0.512719,1
0.867793,3.0,0.446809,0.035247,0.673609,0.002279,0.556706,0.588596,1
0.456528,2.0,0.212766,0.027711,0.237727,0.001851,0.284568,0.764474,0
4.4e-05,3.0,0.723404,0.041041,0.53377,0.003467,0.422915,0.414912,0
0.442193,4.0,0.638298,0.109103,0.505802,0.003467,0.422915,0.414912,1
0.890138,5.0,0.531915,0.063588,0.680155,0.004485,0.722165,0.301754,0
0.026547,4.0,0.489362,0.095443,0.487355,0.003467,0.422915,0.414912,1
0.894651,2.0,0.276596,0.057554,0.518001,0.003257,0.472812,0.613596,0
0.871643,7.0,0.680851,0.032995,0.511604,0.002023,0.404454,0.839912,1
0.911641,4.0,0.978723,0.11817,0.448081,0.007979,0.426463,0.407456,1
0.46874,7.0,0.659574,0.028792,0.334722,0.00188,0.226049,0.673246,0
0.907084,5.0,0.191489,0.044104,0.188188,0.002921,0.267219,0.608333,0
0.912039,6.0,0.914894,0.048457,0.420559,0.003184,0.328327,0.566667,0
0.447237,1.0,0.12766,0.01294,0.19399,0.000837,0.266183,0.562719,0
0.008938,2.0,0.042553,0.080911,0.506843,0.003467,0.422915,0.414912,1
0.026813,3.0,0.382979,0.09247,0.539572,0.003467,0.422915,0.414912,1
0.013185,1.0,0.808511,0.041582,0.637757,0.003467,0.422915,0.414912,0
0.005442,7.0,0.148936,0.042122,0.128682,0.003467,0.422915,0.414912,0
0.473563,4.0,0.361702,0.028972,0.535109,0.001948,0.526152,0.348246,1
0.021902,3.0,0.468085,0.071995,0.488396,0.003467,0.422915,0.414912,1
0.880315,6.0,1.0,0.077879,0.442725,0.005343,0.383739,0.331579,1
0.000354,3.0,0.170213,0.062417,0.175245,0.003467,0.422915,0.414912,0
0.464404,6.0,0.702128,0.048877,0.429634,0.003367,0.42724,0.310088,1
0.008716,4.0,0.659574,0.075417,0.497322,0.003467,0.422915,0.414912,0
0.90704,4.0,0.829787,0.093161,0.540315,0.00645,0.874935,0.126754,1
0.031547,5.0,0.212766,0.072775,0.25781,0.003467,0.422915,0.414912,1
0.451794,6.0,0.808511,0.043323,0.769265,0.002875,0.606422,0.573684,0
0.474448,3.0,0.234043,0.034166,0.202023,0.002347,0.128172,0.453509,0
0.451971,3.0,0.680851,0.033626,0.595954,0.002283,0.55101,0.369737,0
0.898102,6.0,0.553191,0.029723,0.483487,0.00209,0.581564,0.246053,0
0.031813,4.0,0.021277,0.055242,0.107111,0.003467,0.422915,0.414912,0
0.868236,6.0,0.87234,0.028672,0.462214,0.001807,0.352667,0.732018,0
0.465555,4.0,0.851064,0.027951,0.393335,0.001897,0.290005,0.644298,0
0.434627,7.0,0.085106,0.046716,0.073788,0.003467,0.422915,0.414912,1
0.031016,7.0,0.170213,0.050829,0.04582,0.003467,0.422915,0.414912,0
0.03199,1.0,0.042553,0.018344,0.081077,0.003467,0.422915,0.414912,0
0.460112,7.0,0.808511,0.027201,0.499851,0.001803,0.363801,0.544298,0
0.442281,6.0,0.978723,0.059565,0.340524,0.003467,0.422915,0.414912,1
0.911508,1.0,0.297872,0.04011,0.249926,0.002034,0.201709,0.853509,0
0.456705,6.0,0.255319,0.031134,0.423832,0.002083,0.385293,0.675877,0
0.867926,6.0,0.191489,0.027471,0.256025,0.001014,0.261781,0.825877,0
0.907216,1.0,0.87234,0.093041,0.404195,0.006203,0.525634,0.5,1
0.455555,1.0,0.744681,0.035067,0.654716,0.002239,0.439669,0.792105,0
0.465599,5.0,0.148936,0.023568,0.138203,0.001589,0.148628,0.587281,0
0.889518,5.0,0.723404,0.05305,0.691163,0.003756,0.719575,0.235526,1
0.468829,2.0,0.425532,0.040741,0.507289,0.002742,0.326774,0.480263,1
0.45113,5.0,1.0,0.041131,0.600119,0.002738,0.515536,0.499123,0
0.022344,6.0,0.191489,0.063348,0.116037,0.003467,0.422915,0.414912,0
0.871466,3.0,0.87234,0.02609,0.512645,0.001653,0.408079,0.784649,0
0.898102,4.0,0.212766,0.041251,0.277447,0.002665,0.329363,0.728509,0
0.446706,3.0,0.723404,0.111805,0.739215,0.00743,0.63102,0.603509,1
0.031592,6.0,0.106383,0.05302,0.106813,0.003467,0.422915,0.414912,0
0.464581,3.0,0.744681,0.11868,0.611723,0.007948,0.499223,0.522807,1
0.451706,4.0,0.255319,0.036838,0.467272,0.002501,0.42465,0.669737,0
0.031592,6.0,0.234043,0.056833,0.151145,0.003467,0.422915,0.414912,0
0.884695,7.0,0.297872,0.029362,0.267926,0.000839,0.278612,0.647368,0
0.032034,2.0,0.212766,0.074817,0.115888,0.003467,0.422915,0.414912,1
0.469271,5.0,1.0,0.046986,0.410443,0.003103,0.364578,0.486404,0
0.902703,4.0,0.744681,0.084424,0.579143,0.005621,0.569912,0.472807,1
0.460068,6.0,0.276596,0.029813,0.458643,0.001978,0.447178,0.425877,0
0.872307,1.0,0.12766,0.008376,0.079887,0.000534,0.177887,0.862281,0
0.881377,2.0,0.574468,0.029392,0.478578,0.002052,0.558778,0.326754,0
0.022831,3.0,0.93617,0.053981,0.391253,0.003467,0.422915,0.414912,0
0.434052,1.0,0.808511,0.048757,0.445552,0.003467,0.422915,0.414912,0
0.027565,6.0,0.553191,0.074817,0.323713,0.003467,0.422915,0.414912,1
0.902571,1.0,0.255319,0.030023,0.122285,0.002011,0.169083,0.520175,0
0.425158,4.0,0.808511,0.060796,0.38917,0.003467,0.422915,0.414912,0
0.008716,4.0,0.170213,0.074817,0.247843,0.003467,0.422915,0.414912,0
0.438388,2.0,0.617021,0.056113,0.480809,0.003467,0.422915,0.414912,0
0.027034,1.0,0.808511,0.116579,0.435733,0.003467,0.422915,0.414912,1
0.031547,5.0,0.170213,0.057314,0.152187,0.003467,0.422915,0.414912,0
0.456263,3.0,0.191489,0.022367,0.23609,0.001487,0.287934,0.748246,0
0.907526,1.0,0.829787,0.048427,0.478727,0.003201,0.379855,0.571053,1
0.90288,1.0,0.638298,0.05239,0.262571,0.003319,0.306059,0.814474,1
0.438166,4.0,0.255319,0.076108,0.309432,0.003467,0.422915,0.414912,1
0.009601,3.0,0.914894,0.041221,0.509075,0.003467,0.422915,0.414912,0
0.000752,5.0,0.787234,0.095473,0.588069,0.003467,0.422915,0.414912,1
0.871687,1.0,0.446809,0.028492,0.403749,0.001683,0.238219,0.896053,0
0.469758,2.0,0.553191,0.060676,0.613954,0.004227,0.586225,0.286842,1
0.42945,4.0,1.0,0.058364,0.400774,0.003467,0.422915,0.414912,0
0.474271,6.0,0.765957,0.029723,0.342458,0.001789,0.113413,0.855263,1
0.46082,2.0,0.87234,0.04005,0.541357,0.002781,0.431901,0.266228,0
0.456263,3.0,0.723404,0.036027,0.584647,0.002457,0.607975,0.474561,0
0.915712,5.0,0.595745,0.1055,0.573788,0.0071,0.61652,0.313158,1
0.42945,4.0,0.957447,0.058364,0.443469,0.003467,0.422915,0.414912,0
0.424804,3.0,0.93617,0.058394,0.362987,0.003467,0.422915,0.414912,0
0.893677,1.0,0.595745,0.04008,0.348557,0.002588,0.373123,0.634211,0
0.867263,5.0,0.553191,0.036208,0.48795,0.002457,0.443811,0.473246,1
0.45613,7.0,0.297872,0.031074,0.368938,0.000767,0.236406,0.7,0
0.027521,5.0,0.12766,0.049688,0.125558,0.003467,0.422915,0.414912,0
0.017566,3.0,0.765957,0.106521,0.655906,0.003467,0.422915,0.414912,1
0.89819,6.0,0.617021,0.127147,0.731181,0.008024,0.622734,0.701316,1
0.005398,6.0,0.680851,0.106311,0.407022,0.003467,0.422915,0.414912,1
0.867749,2.0,0.638298,0.027771,0.572151,0.001743,0.560073,0.728509,0
0.460201,2.0,0.87234,0.040681,0.524546,0.002819,0.479803,0.324561,1
0.465289,5.0,0.361702,0.058514,0.473817,0.004055,0.496375,0.214035,1
0.464714,6.0,0.255319,0.027891,0.286522,0.001888,0.26696,0.527193,0
0.880581,5.0,0.021277,0.03897,0.400476,0.002453,0.345935,0.769737,1
0.871908,6.0,0.446809,0.033085,0.631508,0.00216,0.559296,0.494298,0
0.455555,1.0,0.468085,0.033025,0.484082,0.00156,0.292077,0.905702,0
0.474271,6.0,0.893617,0.032725,0.328176,0.002173,0.120922,0.852632,1
0.001018,4.0,0.276596,0.122703,0.482594,0.003467,0.422915,0.414912,1
0.473607,5.0,0.723404,0.032365,0.490033,0.002235,0.667789,0.171053,0
0.893854,5.0,0.340426,0.082953,0.680452,0.005598,0.687468,0.357456,1
0.898323,2.0,0.382979,0.082773,0.701874,0.005403,0.691611,0.60307,1
0.424848,4.0,0.553191,0.060976,0.42651,0.003467,0.422915,0.414912,1
0.456794,1.0,0.680851,0.02651,0.294853,0.001051,0.210772,0.819298,0
0.008584,1.0,0.06383,0.042422,0.283249,0.003467,0.422915,0.414912,0
0.013053,5.0,0.489362,0.048247,0.546712,0.003467,0.422915,0.414912,0
0.465466,2.0,0.148936,0.020926,0.109194,0.001396,0.174003,0.720614,0
0.44237,2.0,0.787234,0.123964,0.555192,0.009906,0.544795,0.500526,1
0.460776,1.0,0.617021,0.030023,0.324308,0.00205,0.151735,0.501754,0
0.903544,2.0,0.510638,0.084724,0.516215,0.005625,0.461937,0.501754,1
0.44237,2.0,0.255319,0.045485,0.288753,0.003029,0.245469,0.500526,0
0.018406,1.0,0.319149,0.090249,0.476644,0.003467,0.422915,0.414912,1
0.908101,7.0,0.744681,0.063348,0.40122,0.004157,0.327292,0.707456,1
0.43883,5.0,0.382979,0.049898,0.33859,0.003467,0.422915,0.414912,0
0.903323,4.0,0.659574,0.065029,0.484528,0.004366,0.526929,0.42807,1
0.424804,3.0,0.297872,0.056923,0.328771,0.003467,0.422915,0.414912,0
0.897969,1.0,0.340426,0.085955,0.482297,0.004404,0.255826,0.855263,1
0.443166,6.0,0.319149,0.054551,0.549836,0.003741,0.522527,0.52193,1
0.885271,6.0,0.042553,0.038669,0.425022,0.002534,0.385552,0.497807,0
0.023008,7.0,0.87234,0.074457,0.297828,0.003467,0.422915,0.414912,0
0.026459,2.0,0.425532,0.093911,0.5482,0.003467,0.422915,0.414912,1
0.439051,3.0,1.0,0.05326,0.448825,0.003467,0.422915,0.414912,0
0.890138,5.0,0.12766,0.072475,0.355103,0.004668,0.44899,0.670175,0
0.030839,3.0,0.170213,0.075958,0.185064,0.003467,0.422915,0.414912,0
0.460732,7.0,0.531915,0.035847,0.389616,0.00247,0.25479,0.336842,0
0.438653,1.0,0.212766,0.048337,0.156501,0.003467,0.422915,0.414912,0
0.031857,5.0,0.659574,0.055242,0.258405,0.003467,0.422915,0.414912,0
0.902615,2.0,0.0,0.087096,0.33978,0.005864,0.373382,0.494298,1
0.469846,4.0,0.723404,0.428215,0.669444,0.028799,0.708441,0.357456,1
0.442901,7.0,0.468085,0.059505,0.469652,0.004065,0.333247,0.462281,1
0.031105,2.0,0.106383,0.054161,0.1446,0.003467,0.422915,0.414912,0
0.425512,5.0,0.574468,0.062387,0.495388,0.003467,0.422915,0.414912,0
0.885271,6.0,0.595745,0.036388,0.508182,0.002551,0.534438,0.272368,1
0.877085,2.0,0.319149,0.037589,0.497917,0.002605,0.461419,0.19693,1
0.425778,4.0,0.446809,0.096073,0.559804,0.003467,0.422915,0.414912,1
0.022344,6.0,0.361702,0.070824,0.368492,0.003467,0.422915,0.414912,1
0.005309,4.0,0.0,0.099616,0.542101,0.003467,0.422915,0.414912,1
0.428919,6.0,0.914894,0.077369,0.342755,0.003467,0.422915,0.414912,0
0.013053,5.0,0.319149,0.041732,0.590449,0.003467,0.422915,0.414912,0
0.447812,7.0,0.12766,0.008466,0.272984,0.000534,0.278612,0.638596,0
0.894695,3.0,0.361702,0.088387,0.671973,0.005926,0.73304,0.314035,1
0.872085,3.0,0.425532,0.024919,0.519637,0.001583,0.539099,0.637719,0
0.022344,6.0,0.787234,0.070824,0.411633,0.003467,0.422915,0.414912,1
0.031459,3.0,0.531915,0.06611,0.493603,0.003467,0.422915,0.414912,0
0.473652,6.0,0.12766,0.019004,0.151145,0.001265,0.254272,0.750439,0
0.017654,5.0,0.957447,0.07842,0.492115,0.003467,0.422915,0.414912,1
0.424671,7.0,0.234043,0.055242,0.061886,0.003467,0.422915,0.414912,0
0.008584,1.0,0.87234,0.089798,0.651145,0.003467,0.422915,0.414912,1
0.451794,6.0,0.659574,0.037258,0.537191,0.00247,0.554376,0.444298,0
0.455467,6.0,0.425532,0.073466,0.688634,0.004996,0.622216,0.371491,1
0.89412,4.0,0.170213,0.057163,0.286819,0.003656,0.423874,0.807456,0
0.005398,6.0,0.0,0.085565,0.541803,0.003467,0.422915,0.414912,1
0.032034,2.0,0.808511,0.058394,0.194287,0.003467,0.422915,0.414912,0
0.977744,3.0,0.425532,0.035727,0.601607,0.002476,0.613672,0.315351,0
0.433565,4.0,0.617021,0.055182,0.506992,0.003467,0.422915,0.414912,0
0.442326,7.0,0.702128,0.05257,0.316572,0.003467,0.422915,0.414912,1
0.451529,7.0,0.914894,0.03882,0.546415,0.002158,0.392284,0.726316,0
0.424893,5.0,0.851064,0.074817,0.311514,0.003467,0.422915,0.414912,0
0.005133,7.0,0.468085,0.079651,0.473371,0.003467,0.422915,0.414912,1
0.473652,6.0,0.957447,0.028312,0.455519,0.00184,0.322113,0.789035,1
0.911376,5.0,0.702128,0.048607,0.515918,0.003197,0.532626,0.537281,0
0.885182,4.0,0.978723,0.029723,0.506843,0.001988,0.412998,0.414035,0
0.465333,6.0,0.085106,0.0266,0.262571,0.001816,0.318747,0.498684,0
0.880404,1.0,0.617021,0.035187,0.336507,0.002181,0.220611,0.756579,1
0.876244,4.0,0.0,0.029482,0.3554,0.000831,0.333247,0.681579,1
0.456175,1.0,0.297872,0.028281,0.221511,0.000976,0.122475,0.888596,0
0.005133,7.0,0.170213,0.041942,0.097292,0.003467,0.422915,0.414912,0
0.438343,1.0,0.191489,0.06518,0.132104,0.003467,0.422915,0.414912,1
0.867926,6.0,0.489362,0.030593,0.756918,0.001911,0.547385,0.749123,1
0.880448,2.0,0.893617,0.034466,0.415204,0.002302,0.383221,0.482018,0
0.902615,2.0,0.468085,0.089678,0.520232,0.006066,0.576126,0.300439,1
0.473696,7.0,0.851064,0.042542,0.391848,0.002827,0.335836,0.768421,1
0.469714,1.0,0.787234,0.043533,0.404493,0.002906,0.264112,0.72807,1
0.446883,7.0,0.531915,0.043203,0.395269,0.002902,0.357328,0.657456,1
0.474094,2.0,0.829787,0.030023,0.512943,0.002046,0.296479,0.64386,0
0.902969,3.0,0.808511,0.103519,0.632847,0.007125,0.71362,0.175,1
0.442193,4.0,0.659574,0.127507,0.509521,0.003467,0.422915,0.414912,1
0.026371,7.0,0.914894,0.075718,0.287266,0.003467,0.422915,0.414912,1
0.460422,7.0,0.829787,0.029182,0.427998,0.001951,0.338685,0.573246,1
0.469758,2.0,0.787234,0.037619,0.481256,0.002605,0.387105,0.27193,0
0.000708,4.0,0.085106,0.081122,0.328771,0.003467,0.422915,0.414912,0
0.868103,3.0,0.212766,0.037438,0.256769,0.002451,0.262817,0.760088,1
0.898721,4.0,0.638298,0.080041,0.542101,0.00517,0.554117,0.522368,0
0.894518,6.0,0.617021,0.066891,0.588664,0.004497,0.608493,0.446491,0
0.872218,6.0,0.382979,0.033325,0.645344,0.002127,0.532626,0.782018,0
0.911464,7.0,0.787234,0.045184,0.39036,0.002908,0.336354,0.734211,0
0.021946,4.0,0.87234,0.048487,0.422196,0.003467,0.422915,0.414912,0
0.000354,3.0,0.893617,0.119731,0.44823,0.003467,0.422915,0.414912,1
0.031592,6.0,0.531915,0.056833,0.322374,0.003467,0.422915,0.414912,0
0.903588,3.0,0.617021,0.126786,0.547456,0.008247,0.46116,0.639035,1
0.880536,4.0,1.0,0.041041,0.461916,0.002659,0.404972,0.710526,1
0.030928,5.0,0.893617,0.104449,0.405237,0.003467,0.422915,0.414912,1
0.898367,3.0,0.021277,0.077699,0.556233,0.004412,0.440186,0.692544,1
0.875935,4.0,0.978723,0.034256,0.455222,0.001282,0.373382,0.710088,0
0.018716,1.0,0.510638,0.048487,0.492711,0.003467,0.422915,0.414912,0
0.898235,7.0,0.148936,0.06626,0.235049,0.002939,0.334542,0.778947,0
0.447458,6.0,0.276596,0.041852,0.542993,0.002754,0.503366,0.564474,0
0.014026,6.0,0.340426,0.073976,0.50967,0.003467,0.422915,0.414912,1
0.027167,4.0,0.06383,0.049688,0.19756,0.003467,0.422915,0.414912,0
0.88558,6.0,0.319149,0.129939,0.604136,0.009076,0.627913,0.329825,1
0.000752,5.0,0.574468,0.044224,0.470693,0.003467,0.422915,0.414912,0
0.460334,5.0,0.638298,0.034286,0.452841,0.002395,0.529001,0.157895,0
0.468785,1.0,0.957447,0.029062,0.295001,0.001894,0.157949,0.642105,0
0.455821,7.0,0.553191,0.033115,0.407766,0.002241,0.356551,0.668421,0
0.447724,5.0,0.914894,0.040921,0.591044,0.002678,0.480839,0.593421,0
0.026769,2.0,0.978723,0.087276,0.417584,0.003467,0.422915,0.414912,1
0.881465,4.0,0.914894,0.02612,0.383368,0.001772,0.448472,0.469298,0
0.88089,5.0,0.12766,0.029122,0.176584,0.001828,0.286898,0.809649,0
0.890138,5.0,0.659574,0.051249,0.63017,0.003646,0.720093,0.225877,0
0.876997,7.0,0.234043,0.034106,0.204552,0.002262,0.211807,0.522807,1
