x0,x1,x2,x3,x4,x5,y
0.0,300.9,310.7,1468.0,36.2,208.0,0
0.0,299.4,309.2,1607.0,31.7,145.0,0
2.0,298.8,309.8,1563.0,38.8,65.0,0
0.0,297.8,307.5,1581.0,33.1,116.0,0
2.0,302.6,312.0,1657.0,29.3,37.0,0
0.0,301.5,310.5,1927.0,22.4,149.0,0
1.0,300.9,310.8,1599.0,33.0,7.0,0
0.0,302.3,311.6,1309.0,57.6,77.0,0
0.0,300.1,310.1,1684.0,30.8,13.0,0
1.0,299.3,309.1,1571.0,38.3,59.0,0
0.0,298.4,309.4,1385.0,43.2,119.0,0
0.0,301.7,311.1,1455.0,39.8,118.0,0
1.0,301.7,309.9,1533.0,40.9,106.0,0
0.0,297.6,308.4,1517.0,34.2,66.0,0
0.0,300.5,310.2,1764.0,25.9,27.0,0
0.0,302.2,310.6,1348.0,48.4,161.0,1
1.0,302.7,312.2,1439.0,42.5,164.0,0
0.0,302.0,309.8,1649.0,31.0,152.0,0
2.0,304.2,313.5,1684.0,29.8,156.0,0
0.0,299.1,310.1,1894.0,24.2,22.0,0
0.0,297.7,308.7,1479.0,45.7,93.0,0
1.0,297.0,307.9,1422.0,53.0,115.0,0
1.0,301.4,311.2,1541.0,36.3,28.0,0
1.0,301.3,311.0,1641.0,33.0,145.0,0
1.0,302.9,312.5,1679.0,30.9,79.0,0
2.0,297.3,308.7,1430.0,42.8,153.0,0
0.0,299.1,310.2,1317.0,54.8,231.0,1
2.0,296.7,307.9,1424.0,53.8,133.0,0
0.0,299.6,308.9,1613.0,30.8,80.0,0
0.0,297.4,308.3,1475.0,40.5,222.0,1
0.0,299.2,308.4,1667.0,29.0,199.0,0
0.0,300.1,311.3,1676.0,30.3,151.0,0
1.0,296.2,306.8,1526.0,42.3,129.0,0
0.0,302.4,310.1,1429.0,43.7,104.0,0
0.0,300.2,310.3,1202.0,59.5,40.0,0
0.0,301.8,310.3,1341.0,50.5,64.0,1
0.0,300.7,310.8,1925.0,22.0,74.0,0
0.0,303.5,312.0,1441.0,56.8,88.0,0
0.0,300.4,311.6,1815.0,23.5,49.0,0
0.0,297.9,307.6,1977.0,20.2,182.0,0
1.0,298.9,309.9,1449.0,44.1,112.0,0
1.0,298.9,308.5,1534.0,42.9,121.0,0
0.0,300.0,309.3,1397.0,51.2,173.0,0
0.0,302.1,310.9,1666.0,30.7,203.0,0
1.0,299.8,311.0,1948.0,20.0,185.0,0
1.0,298.8,309.6,1384.0,48.2,39.0,0
0.0,303.6,312.0,1827.0,23.3,103.0,0
1.0,301.6,310.6,1691.0,30.1,40.0,0
0.0,297.0,308.3,1399.0,59.0,135.0,0
1.0,299.0,310.3,1303.0,68.6,111.0,1
1.0,304.1,313.3,1725.0,28.3,177.0,0
2.0,303.8,313.2,1381.0,52.4,140.0,0
1.0,299.7,309.0,1645.0,31.9,155.0,0
0.0,302.5,312.0,1495.0,38.8,186.0,0
2.0,299.3,309.1,1552.0,40.7,120.0,0
1.0,297.5,308.6,1472.0,44.9,198.0,0
1.0,300.2,311.6,1751.0,28.0,162.0,0
0.0,301.3,310.6,1387.0,53.6,94.0,0
1.0,298.1,308.0,1686.0,29.3,35.0,0
1.0,298.4,309.2,1597.0,33.5,116.0,0
0.0,300.8,310.6,1666.0,36.2,144.0,0
1.0,300.5,309.5,1691.0,27.6,67.0,0
0.0,297.5,308.6,1694.0,27.1,36.0,0
0.0,303.5,312.4,1284.0,70.6,94.0,1
1.0,302.0,311.1,1406.0,48.8,159.0,0
0.0,302.3,311.3,1621.0,31.6,135.0,0
0.0,299.9,311.3,1371.0,52.3,167.0,0
0.0,298.7,309.7,1601.0,35.7,176.0,0
0.0,299.1,310.4,1519.0,45.3,92.0,0
1.0,301.5,310.7,1460.0,38.6,14.0,0
0.0,298.7,309.9,1446.0,43.3,46.0,0
0.0,300.5,309.7,1580.0,42.8,196.0,0
1.0,297.5,308.9,1535.0,37.7,12.0,0
1.0,300.0,309.6,1573.0,39.7,162.0,0
1.0,299.0,310.2,1628.0,35.8,64.0,0
1.0,300.4,311.7,1398.0,42.6,176.0,0
1.0,301.2,310.0,1625.0,31.6,173.0,0
0.0,298.1,308.5,1498.0,49.4,5.0,0
0.0,300.0,309.1,1431.0,45.4,90.0,0
0.0,299.0,310.4,1606.0,31.1,134.0,0
1.0,299.1,308.6,1441.0,36.2,169.0,0
1.0,302.6,311.4,1757.0,29.5,151.0,0
2.0,298.5,309.3,1421.0,50.3,124.0,0
0.0,300.1,309.4,1464.0,41.7,30.0,0
0.0,299.8,309.1,1772.0,24.8,113.0,0
0.0,298.7,308.4,1694.0,28.7,195.0,0
0.0,298.0,307.8,1453.0,37.7,119.0,0
0.0,295.6,306.0,1370.0,52.4,115.0,0
1.0,300.4,311.8,1442.0,45.1,0.0,0
0.0,300.1,309.5,1557.0,40.6,59.0,0
1.0,300.8,310.6,1505.0,36.2,0.0,0
0.0,303.2,311.4,1238.0,54.6,226.0,1
0.0,297.4,308.8,1467.0,39.0,128.0,0
0.0,297.2,308.0,1474.0,43.7,162.0,0
0.0,301.6,310.8,1535.0,35.4,148.0,0
0.0,299.3,309.3,1528.0,37.8,45.0,0
0.0,303.7,312.4,1512.0,39.2,184.0,0
0.0,302.4,310.1,1418.0,52.3,141.0,0
0.0,299.0,310.2,1516.0,35.3,102.0,0
0.0,299.4,309.2,1444.0,48.2,24.0,0
1.0,298.1,307.8,1608.0,32.6,57.0,0
1.0,296.7,307.8,1672.0,32.4,113.0,0
0.0,298.4,308.3,1318.0,59.1,22.0,0
1.0,300.9,311.4,1532.0,41.5,126.0,0
1.0,300.2,310.4,1202.0,61.7,74.0,0
0.0,300.2,310.4,1808.0,25.8,35.0,0
0.0,301.3,310.1,1662.0,31.0,37.0,0
0.0,298.2,309.0,1643.0,34.1,91.0,0
1.0,303.6,312.0,1435.0,37.9,98.0,0
1.0,301.0,311.6,1609.0,35.8,156.0,0
0.0,297.8,309.2,1400.0,56.9,34.0,0
0.0,298.2,307.8,1528.0,31.1,194.0,0
1.0,304.0,313.1,1466.0,39.5,83.0,0
0.0,300.5,309.7,1841.0,24.6,143.0,0
0.0,300.3,311.7,1707.0,33.6,158.0,0
0.0,299.8,311.2,1664.0,28.3,173.0,0
0.0,302.5,312.2,1775.0,27.9,56.0,0
0.0,300.3,309.9,1527.0,41.4,2.0,0
0.0,300.0,310.4,1505.0,44.9,133.0,0
0.0,302.4,310.1,1709.0,31.8,100.0,0
0.0,300.7,311.7,1395.0,43.7,215.0,0
0.0,302.3,311.7,2170.0,18.2,91.0,0
0.0,297.4,308.4,1369.0,50.6,220.0,1
0.0,297.4,309.0,1583.0,32.0,166.0,0
0.0,298.1,307.8,1413.0,54.1,113.0,0
0.0,300.8,311.3,1498.0,40.2,73.0,0
1.0,299.5,309.2,1314.0,61.8,45.0,0
0.0,298.9,308.9,1753.0,25.8,33.0,0
1.0,299.1,310.3,1838.0,24.0,235.0,0
0.0,298.9,308.2,2384.0,15.0,19.0,0
0.0,300.2,311.7,1603.0,30.5,176.0,0
1.0,301.4,310.5,1495.0,52.5,201.0,0
0.0,300.2,311.0,1255.0,71.8,149.0,1
1.0,299.2,309.1,1503.0,34.7,6.0,0
1.0,297.6,308.5,1490.0,43.4,154.0,0
0.0,298.3,309.1,1403.0,45.1,138.0,0
0.0,300.4,309.6,1536.0,34.5,154.0,0
0.0,300.1,311.4,1572.0,36.2,199.0,0
0.0,297.0,308.2,1577.0,29.4,130.0,0
1.0,299.9,309.2,1683.0,30.5,13.0,0
0.0,303.5,312.0,1436.0,45.1,32.0,0
0.0,298.5,309.4,1911.0,21.5,164.0,0
0.0,298.8,309.8,1363.0,44.0,25.0,0
0.0,300.2,311.7,1553.0,41.3,44.0,0
0.0,302.6,311.9,1397.0,46.9,82.0,0
0.0,301.4,310.4,1301.0,51.2,112.0,0
1.0,303.3,312.6,1397.0,47.1,137.0,0
1.0,298.3,308.1,1722.0,28.6,89.0,0
0.0,299.2,308.9,1430.0,39.1,117.0,0
1.0,302.7,310.8,1555.0,36.1,35.0,0
0.0,303.8,313.1,1394.0,45.4,36.0,0
2.0,299.0,310.1,1432.0,50.0,45.0,0
0.0,300.5,309.5,1777.0,23.6,0.0,0
0.0,303.7,312.4,1404.0,46.6,119.0,0
0.0,300.3,309.5,1474.0,38.7,35.0,0
0.0,300.1,309.7,1680.0,33.8,140.0,0
0.0,301.8,310.0,1393.0,44.9,208.0,0
0.0,303.5,313.0,1322.0,59.5,71.0,0
1.0,298.9,309.3,1632.0,32.5,55.0,0
0.0,298.0,308.9,1508.0,37.1,92.0,0
1.0,298.2,308.5,2678.0,10.7,86.0,1
1.0,298.7,309.8,1528.0,36.7,197.0,0
0.0,299.2,308.5,1457.0,44.7,195.0,0
0.0,304.1,313.3,1883.0,24.5,190.0,0
1.0,298.7,309.2,1437.0,45.7,195.0,0
1.0,300.3,311.5,1540.0,41.5,151.0,0
0.0,301.0,311.1,1236.0,64.4,177.0,1
0.0,302.7,310.5,1520.0,39.3,73.0,0
1.0,300.6,310.6,1427.0,52.8,75.0,0
0.0,301.7,311.0,1700.0,28.7,19.0,0
1.0,295.7,306.2,1423.0,42.5,121.0,0
0.0,302.6,311.9,1448.0,49.5,72.0,0
2.0,301.8,310.5,1478.0,38.6,141.0,0
2.0,303.8,312.9,1378.0,45.6,184.0,0
0.0,300.6,310.6,2127.0,18.7,53.0,0
0.0,299.2,309.0,1951.0,21.4,102.0,0
2.0,301.9,311.2,1474.0,41.8,18.0,0
0.0,300.5,309.6,1465.0,41.6,217.0,0
1.0,300.5,311.4,1312.0,51.4,60.0,0
2.0,297.6,309.5,1623.0,33.1,224.0,0
0.0,304.4,313.7,1509.0,35.0,205.0,1
1.0,297.1,308.1,1823.0,24.3,219.0,0
0.0,298.3,308.9,1708.0,28.0,42.0,0
0.0,302.0,310.6,1358.0,53.1,194.0,0
0.0,303.1,312.4,1407.0,41.2,107.0,0
1.0,302.3,311.4,1500.0,40.2,30.0,0
0.0,298.6,309.3,1537.0,37.6,175.0,0
1.0,302.2,311.2,1873.0,24.0,99.0,0
0.0,299.6,309.1,1476.0,45.3,166.0,0
1.0,299.0,310.0,2049.0,19.5,111.0,0
0.0,302.5,311.5,1493.0,35.1,131.0,0
1.0,302.9,312.5,1924.0,24.0,17.0,0
1.0,299.0,310.0,1486.0,34.6,91.0,0
1.0,300.3,311.7,1551.0,36.4,84.0,0
1.0,304.1,313.4,1518.0,42.4,105.0,0
0.0,297.7,308.2,1446.0,43.9,172.0,0
1.0,300.5,310.4,1548.0,37.3,65.0,0
1.0,299.9,309.2,1574.0,36.5,177.0,0
0.0,302.6,312.0,1674.0,32.2,70.0,0
0.0,298.2,307.9,1551.0,34.1,190.0,0
0.0,301.9,310.8,1400.0,58.2,79.0,0
0.0,299.6,310.9,1472.0,40.9,137.0,0
0.0,301.4,310.6,1555.0,43.3,212.0,0
1.0,302.5,311.5,1358.0,52.7,139.0,0
0.0,298.5,309.6,1462.0,45.1,115.0,0
0.0,298.4,310.0,1554.0,37.3,103.0,0
1.0,301.3,311.0,1495.0,40.8,148.0,0
0.0,298.7,310.0,1637.0,31.8,42.0,0
0.0,298.6,308.3,1422.0,40.4,179.0,0
2.0,297.0,308.1,1410.0,47.6,79.0,0
0.0,297.4,309.0,1505.0,39.2,209.0,0
1.0,297.7,308.9,1327.0,63.7,21.0,0
1.0,300.6,312.2,2174.0,18.5,95.0,0
2.0,298.9,310.6,1615.0,33.0,221.0,0
0.0,304.2,313.4,1434.0,42.5,175.0,0
0.0,301.0,309.6,1724.0,28.1,133.0,0
2.0,300.1,310.1,1426.0,42.7,64.0,0
0.0,301.2,310.5,1546.0,40.0,55.0,0
1.0,299.7,308.9,1478.0,41.0,87.0,0
1.0,300.2,309.7,1408.0,44.0,144.0,0
0.0,302.6,311.9,1633.0,30.9,89.0,0
2.0,301.9,311.0,1291.0,63.6,137.0,0
0.0,295.6,306.2,1428.0,44.5,51.0,0
1.0,303.3,311.3,1566.0,46.1,41.0,0
0.0,299.2,309.1,1578.0,38.1,109.0,0
1.0,296.9,307.9,1979.0,20.4,68.0,0
0.0,297.5,309.4,1650.0,34.6,142.0,0
0.0,298.8,308.6,1599.0,33.0,101.0,0
1.0,298.8,310.1,1719.0,28.8,206.0,0
1.0,297.4,308.3,1535.0,34.6,51.0,0
0.0,302.4,311.5,1785.0,24.8,45.0,0
0.0,302.6,311.5,1599.0,37.0,211.0,0
0.0,301.6,310.6,1431.0,37.5,137.0,0
0.0,302.3,310.1,1388.0,49.9,48.0,0
1.0,297.4,308.9,1500.0,46.3,137.0,0
1.0,298.9,310.1,1484.0,40.4,61.0,0
0.0,301.2,310.6,1670.0,30.0,40.0,0
0.0,301.5,311.1,2076.0,18.7,103.0,0
0.0,297.4,308.8,1447.0,58.1,129.0,0
0.0,301.5,310.7,1942.0,20.5,155.0,0
0.0,298.0,308.2,1442.0,44.1,204.0,0
1.0,301.6,310.2,1411.0,45.1,54.0,0
0.0,299.0,310.4,1713.0,28.0,116.0,0
1.0,297.8,309.0,1675.0,30.0,110.0,0
0.0,299.3,308.6,1371.0,50.5,136.0,0
1.0,297.6,308.6,1492.0,35.5,88.0,0
0.0,299.6,310.6,1642.0,35.1,149.0,0
0.0,297.4,308.8,1529.0,41.3,165.0,0
1.0,300.2,309.4,1433.0,48.8,191.0,0
0.0,300.8,311.3,1462.0,41.4,75.0,0
1.0,298.1,307.9,1759.0,28.6,176.0,0
1.0,300.8,311.4,1732.0,26.9,45.0,0
0.0,303.8,313.1,1256.0,58.7,213.0,1
0.0,298.0,308.2,1489.0,40.4,11.0,0
1.0,300.1,309.6,1376.0,52.1,147.0,0
2.0,297.7,307.6,1538.0,38.3,63.0,0
0.0,302.8,312.1,1487.0,36.6,84.0,0
0.0,301.9,310.5,1477.0,42.4,128.0,0
2.0,300.4,310.2,1431.0,43.2,0.0,0
1.0,300.6,309.5,1492.0,34.0,144.0,0
0.0,297.4,308.3,1395.0,48.7,21.0,0
2.0,297.9,307.6,1418.0,43.0,207.0,0
0.0,297.2,307.9,1493.0,38.4,146.0,0
1.0,297.5,308.2,2448.0,13.8,29.0,0
0.0,299.0,310.2,1494.0,40.6,67.0,0
1.0,301.7,310.6,1876.0,22.1,99.0,0
0.0,302.1,311.3,1758.0,24.4,200.0,0
0.0,301.5,310.6,1490.0,48.1,81.0,0
0.0,297.4,308.3,1483.0,38.8,23.0,0
1.0,297.3,308.6,1456.0,42.9,122.0,0
0.0,302.0,310.5,1263.0,60.6,90.0,1
1.0,301.7,311.1,1506.0,39.5,158.0,0
0.0,301.9,310.6,1610.0,33.4,87.0,0
0.0,300.4,310.4,1486.0,46.3,48.0,0
0.0,300.1,309.3,1712.0,28.5,141.0,0
0.0,302.4,310.2,1578.0,31.2,139.0,0
0.0,300.4,311.2,1530.0,32.0,169.0,0
2.0,300.2,309.6,1442.0,49.2,61.0,0
0.0,295.8,306.6,1621.0,31.6,95.0,0
0.0,301.7,310.9,1405.0,46.4,207.0,1
1.0,301.0,310.6,1460.0,53.6,74.0,0
0.0,301.8,310.9,1609.0,31.7,202.0,0
0.0,299.0,310.5,1755.0,27.9,56.0,0
0.0,299.6,309.0,1648.0,33.6,70.0,0
0.0,297.5,308.6,1260.0,53.6,137.0,0
0.0,299.8,311.3,1560.0,35.4,178.0,0
0.0,299.9,311.3,1504.0,40.7,20.0,0
0.0,298.7,310.3,1451.0,40.0,86.0,0
0.0,298.7,309.9,1483.0,32.8,142.0,0
1.0,301.3,310.7,1532.0,40.7,178.0,0
0.0,301.3,310.8,1628.0,32.2,43.0,0
0.0,301.6,310.6,1321.0,60.8,73.0,0
0.0,301.6,311.1,1408.0,44.4,106.0,0
0.0,299.2,310.3,1610.0,33.3,233.0,0
0.0,297.1,308.4,1488.0,42.5,146.0,0
0.0,301.0,312.2,1540.0,34.1,113.0,0
1.0,297.0,308.1,1355.0,51.4,76.0,0
0.0,303.7,312.7,1540.0,44.8,196.0,0
0.0,300.3,309.2,1462.0,51.4,48.0,0
0.0,300.2,311.4,1425.0,44.2,84.0,0
0.0,298.9,308.6,1400.0,49.5,79.0,0
0.0,300.4,311.7,1444.0,51.2,174.0,0
1.0,299.1,310.4,1422.0,49.3,69.0,0
1.0,300.6,309.8,1659.0,28.9,127.0,0
0.0,301.4,310.6,1557.0,38.2,157.0,0
1.0,301.8,311.3,1624.0,31.6,145.0,0
1.0,299.0,309.0,1575.0,35.3,47.0,0
0.0,301.0,311.0,1634.0,31.2,182.0,0
1.0,296.7,307.4,1533.0,32.5,182.0,0
0.0,302.2,311.5,1588.0,30.6,39.0,0
0.0,301.5,310.6,1405.0,42.3,83.0,0
0.0,300.8,311.4,1322.0,67.2,18.0,1
0.0,303.4,312.7,1589.0,34.0,116.0,0
1.0,299.9,309.3,1452.0,41.9,106.0,0
0.0,300.6,310.9,1472.0,47.6,75.0,0
0.0,298.3,309.5,1542.0,36.7,134.0,0
0.0,298.8,309.5,1645.0,32.8,157.0,0
1.0,302.2,311.4,1538.0,37.4,37.0,0
0.0,300.1,310.4,1554.0,39.4,115.0,0
0.0,300.3,309.9,1393.0,56.1,12.0,0
1.0,302.3,311.8,1559.0,34.4,191.0,0
2.0,298.3,309.0,1379.0,43.2,0.0,0
0.0,300.9,310.8,1708.0,29.1,14.0,0
0.0,300.6,310.9,1433.0,42.6,101.0,0
0.0,300.4,311.0,1802.0,26.0,197.0,0
1.0,301.3,311.0,1410.0,52.7,161.0,0
1.0,303.7,312.9,1444.0,52.7,46.0,0
0.0,298.0,308.8,1581.0,36.1,73.0,0
0.0,299.5,308.7,1446.0,45.7,173.0,0
2.0,299.1,310.1,1429.0,42.9,96.0,0
0.0,300.1,311.4,1446.0,40.6,147.0,0
0.0,303.3,311.8,1842.0,24.5,67.0,0
0.0,297.0,308.3,1492.0,48.1,137.0,0
2.0,297.7,308.4,1288.0,49.5,91.0,0
0.0,299.4,309.1,1766.0,24.6,158.0,0
2.0,296.9,307.8,1345.0,54.5,172.0,0
0.0,300.8,312.4,1493.0,39.1,79.0,0
1.0,304.2,313.6,1424.0,43.7,151.0,0
0.0,298.2,309.4,1443.0,45.4,187.0,0
0.0,303.8,312.9,1619.0,35.7,182.0,0
1.0,298.1,307.6,1764.0,27.7,23.0,0
1.0,299.5,309.2,1495.0,41.6,17.0,0
0.0,301.2,310.8,1461.0,40.6,47.0,0
0.0,295.3,305.7,1475.0,51.0,187.0,0
1.0,300.4,309.7,1488.0,42.2,133.0,0
0.0,300.4,311.8,1367.0,57.2,10.0,0
1.0,300.6,310.7,1705.0,31.2,181.0,0
0.0,296.8,307.6,1368.0,52.0,140.0,0
0.0,302.3,311.8,1565.0,37.8,59.0,0
0.0,299.3,308.8,1603.0,33.9,203.0,0
1.0,297.6,309.3,1415.0,41.3,17.0,0
2.0,302.3,311.4,1443.0,44.1,51.0,0
0.0,301.5,310.7,1466.0,47.3,77.0,0
1.0,298.1,308.8,1433.0,48.2,62.0,0
0.0,300.2,311.5,1639.0,31.1,31.0,0
0.0,302.9,312.2,1729.0,23.6,96.0,0
0.0,299.6,311.1,1521.0,37.2,131.0,0
0.0,297.4,308.5,1569.0,34.2,72.0,0
1.0,299.3,308.5,1422.0,45.4,37.0,0
0.0,300.3,311.7,1545.0,43.5,160.0,0
0.0,299.0,310.4,1365.0,49.1,226.0,1
1.0,297.2,308.3,1776.0,28.0,43.0,0
0.0,297.4,308.4,1426.0,50.4,70.0,0
0.0,302.5,311.6,1595.0,29.5,35.0,0
2.0,299.4,310.8,1585.0,31.4,149.0,0
1.0,299.3,308.8,1442.0,49.0,165.0,0
0.0,299.7,309.6,1720.0,27.1,146.0,0
0.0,299.1,308.5,1539.0,46.8,190.0,0
0.0,298.4,309.2,1692.0,29.8,137.0,0
0.0,297.2,307.9,1825.0,24.6,142.0,0
1.0,298.8,310.0,1484.0,44.9,80.0,0
1.0,302.5,311.4,1636.0,35.0,157.0,0
0.0,297.7,308.2,1500.0,39.9,158.0,0
0.0,298.4,308.2,1528.0,36.2,196.0,0
0.0,301.1,310.4,1312.0,73.6,49.0,1
1.0,302.2,311.2,1561.0,34.9,106.0,0
0.0,302.0,310.1,1409.0,50.4,172.0,0
0.0,300.5,311.6,1444.0,49.3,92.0,0
0.0,303.8,313.1,2497.0,13.0,5.0,1
2.0,298.3,309.1,1430.0,40.9,162.0,0
0.0,299.2,310.3,1440.0,47.0,21.0,0
1.0,300.5,311.6,1246.0,52.9,165.0,0
2.0,297.4,309.3,1516.0,43.0,83.0,0
1.0,301.5,310.6,1447.0,41.9,140.0,0
0.0,299.1,308.3,1559.0,33.7,30.0,0
1.0,297.3,308.5,1710.0,27.7,138.0,0
1.0,300.8,312.0,1443.0,53.3,151.0,0
2.0,301.3,310.6,1527.0,44.0,114.0,0
0.0,300.1,309.3,1654.0,31.0,201.0,0
0.0,301.0,310.9,1568.0,38.2,172.0,0
0.0,302.4,311.1,1880.0,24.5,156.0,0
0.0,301.3,310.4,1695.0,30.9,108.0,0
1.0,301.7,311.0,1311.0,55.8,39.0,0
1.0,301.5,310.5,1612.0,29.8,148.0,0
1.0,300.5,312.0,1867.0,23.0,103.0,0
0.0,299.3,309.0,1422.0,47.3,25.0,0
0.0,302.5,310.3,1446.0,44.0,146.0,0
0.0,303.3,311.3,1592.0,33.7,14.0,0
0.0,297.6,308.5,1452.0,42.6,116.0,0
0.0,298.0,308.2,1469.0,45.5,214.0,0
0.0,296.8,308.0,1675.0,29.7,46.0,0
1.0,297.4,308.8,1628.0,37.4,144.0,0
2.0,302.5,311.5,1626.0,36.0,44.0,0
0.0,299.8,309.8,1749.0,33.4,153.0,0
2.0,298.5,308.9,1500.0,40.3,207.0,0
0.0,298.4,310.1,1926.0,23.7,83.0,0
0.0,302.4,310.2,1503.0,36.2,166.0,0
2.0,298.8,308.8,1445.0,49.9,4.0,0
1.0,300.8,309.7,1519.0,39.7,16.0,0
0.0,300.6,310.4,1494.0,47.3,118.0,0
1.0,301.9,311.0,1384.0,47.4,121.0,0
0.0,300.7,312.3,1577.0,33.2,100.0,0
0.0,302.8,312.4,1368.0,49.5,10.0,0
1.0,302.2,311.5,1863.0,25.7,85.0,0
0.0,300.0,311.2,1418.0,47.3,60.0,0
0.0,300.1,309.5,1450.0,40.1,100.0,0
0.0,300.4,310.5,1818.0,25.1,14.0,0
2.0,304.2,313.5,1627.0,32.2,91.0,0
0.0,299.8,309.7,1431.0,40.3,101.0,0
0.0,302.4,311.1,1446.0,42.9,5.0,0
1.0,302.3,311.6,1668.0,33.2,52.0,0
0.0,301.7,310.9,1705.0,31.2,146.0,0
