x0,x1,x2,x3,x4,x5,y
0.0,300.0,310.1,1465.0,40.9,60.0,0
0.0,300.7,311.7,1910.0,19.7,13.0,0
1.0,303.0,311.1,1428.0,39.8,181.0,0
2.0,301.6,310.6,1555.0,40.4,139.0,0
0.0,302.0,310.6,1358.0,53.1,194.0,0
0.0,298.7,309.7,1510.0,40.6,162.0,0
1.0,299.9,309.5,2065.0,18.1,62.0,0
0.0,300.6,311.7,1556.0,34.9,76.0,0
0.0,302.1,310.7,1325.0,45.1,208.0,1
2.0,300.2,311.5,1515.0,36.8,27.0,0
1.0,298.3,309.6,1469.0,54.8,191.0,0
1.0,304.2,313.7,2113.0,18.4,139.0,0
0.0,297.2,308.1,1712.0,30.9,204.0,0
1.0,298.0,308.2,1373.0,51.2,215.0,0
1.0,297.6,308.3,1467.0,36.7,68.0,0
0.0,303.0,311.2,1494.0,37.0,67.0,0
0.0,304.1,313.3,1470.0,39.9,70.0,0
1.0,302.4,311.8,1557.0,31.5,49.0,0
0.0,301.0,312.3,1445.0,36.4,105.0,0
0.0,299.1,309.0,1450.0,43.0,40.0,0
1.0,298.9,310.0,1487.0,36.6,129.0,0
0.0,300.7,310.2,1493.0,35.9,10.0,0
0.0,299.0,310.2,1690.0,30.7,244.0,0
0.0,302.3,311.7,1465.0,43.5,117.0,0
0.0,303.4,312.7,1534.0,35.5,98.0,0
0.0,298.8,309.9,1320.0,47.4,210.0,0
0.0,299.6,308.9,1422.0,53.2,120.0,0
0.0,298.7,309.8,1365.0,50.5,111.0,0
0.0,300.0,309.1,1401.0,44.5,0.0,0
0.0,299.2,309.1,1468.0,45.6,2.0,0
2.0,299.3,310.0,1373.0,44.8,221.0,0
1.0,299.8,310.5,1375.0,53.9,110.0,0
1.0,298.0,308.6,1507.0,37.3,217.0,0
1.0,298.2,308.7,1269.0,60.9,163.0,0
0.0,299.6,310.8,1498.0,46.9,116.0,0
1.0,298.8,308.6,1707.0,28.1,103.0,0
0.0,299.6,310.6,1642.0,35.1,149.0,0
0.0,303.5,312.8,1524.0,39.4,96.0,0
1.0,302.0,310.8,1783.0,23.1,190.0,0
0.0,300.3,311.4,1318.0,52.7,13.0,0
0.0,303.9,313.4,1442.0,48.5,174.0,0
0.0,300.2,309.5,2183.0,17.8,39.0,0
0.0,300.3,309.2,1412.0,44.8,200.0,0
0.0,297.9,309.5,1390.0,47.9,127.0,0
0.0,297.0,307.8,1385.0,56.4,202.0,1
2.0,297.9,308.4,1637.0,34.5,191.0,0
0.0,300.7,310.9,1521.0,39.4,61.0,0
1.0,298.8,308.5,1425.0,47.4,90.0,0
1.0,299.2,308.7,1401.0,47.0,198.0,0
1.0,304.3,313.6,1585.0,32.1,202.0,0
2.0,303.8,312.6,1811.0,24.9,183.0,0
0.0,298.3,308.5,1416.0,52.7,151.0,0
2.0,300.4,311.4,1445.0,52.4,105.0,0
0.0,301.7,310.8,1559.0,44.5,135.0,0
0.0,298.6,309.9,1556.0,38.6,36.0,0
1.0,299.0,309.4,1561.0,37.3,70.0,0
1.0,303.6,312.7,1699.0,31.5,105.0,0
2.0,297.8,307.3,1555.0,35.8,190.0,0
0.0,303.5,312.0,1441.0,56.8,88.0,0
0.0,299.1,310.1,1336.0,61.3,94.0,0
0.0,303.8,312.8,1428.0,53.3,152.0,0
1.0,298.7,309.8,1435.0,48.8,71.0,0
0.0,298.1,309.2,1802.0,26.9,83.0,0
2.0,299.1,308.3,1451.0,42.8,21.0,0
0.0,299.2,310.3,1429.0,40.1,23.0,0
0.0,297.8,307.2,1498.0,38.1,188.0,0
2.0,300.7,310.2,1479.0,52.3,9.0,0
0.0,295.7,306.1,1343.0,54.4,119.0,0
1.0,302.2,311.3,1577.0,29.8,112.0,0
0.0,298.6,309.4,1667.0,35.6,185.0,0
1.0,302.7,311.7,1784.0,25.1,177.0,0
1.0,303.1,312.5,1766.0,26.7,157.0,0
0.0,298.1,307.9,1698.0,33.3,40.0,0
1.0,302.3,311.7,1685.0,30.8,130.0,0
1.0,303.5,312.3,1624.0,34.8,121.0,0
0.0,297.5,308.3,1437.0,42.3,29.0,0
0.0,297.1,307.8,1428.0,43.7,179.0,0
0.0,297.4,308.6,1411.0,46.3,138.0,0
0.0,298.2,307.8,1375.0,46.6,188.0,0
1.0,301.8,310.3,1666.0,32.7,19.0,0
0.0,300.8,312.4,1825.0,23.8,127.0,0
0.0,301.4,309.9,1259.0,63.9,20.0,1
1.0,302.4,311.1,1443.0,51.8,178.0,0
2.0,297.4,309.3,1365.0,52.4,76.0,0
0.0,298.9,310.5,1717.0,26.9,17.0,0
0.0,296.4,307.2,1748.0,25.3,144.0,0
0.0,300.6,310.6,1514.0,39.5,87.0,0
0.0,298.7,309.7,1393.0,45.7,99.0,0
1.0,301.3,311.2,1438.0,42.4,7.0,0
0.0,297.4,308.9,1809.0,23.8,131.0,0
0.0,301.8,310.6,1522.0,43.8,70.0,0
0.0,303.7,312.9,1502.0,40.5,0.0,0
1.0,300.9,309.9,1465.0,42.9,209.0,0
0.0,301.2,310.6,1385.0,49.2,105.0,0
1.0,301.0,310.9,1575.0,34.6,150.0,0
2.0,298.2,308.3,1824.0,24.2,49.0,0
0.0,302.5,311.5,1677.0,29.2,49.0,0
1.0,303.8,312.6,1406.0,47.1,162.0,0
0.0,303.1,312.8,2329.0,15.1,113.0,0
0.0,301.0,311.6,1461.0,40.6,154.0,0
0.0,298.4,309.5,1692.0,28.3,136.0,0
1.0,300.8,310.6,1505.0,36.2,0.0,0
0.0,302.3,311.3,1457.0,44.5,83.0,0
0.0,303.9,313.1,1425.0,49.3,199.0,0
1.0,298.5,308.0,1519.0,37.3,29.0,0
0.0,297.8,307.5,1448.0,51.2,107.0,0
1.0,303.6,311.9,1617.0,36.0,95.0,0
0.0,302.2,311.6,1416.0,54.1,48.0,0
2.0,303.3,311.2,1607.0,31.7,34.0,0
0.0,299.0,310.2,1494.0,40.6,67.0,0
1.0,297.8,308.5,1466.0,44.7,88.0,0
0.0,298.1,308.9,1351.0,52.4,102.0,0
2.0,297.5,308.3,1674.0,30.0,54.0,0
2.0,301.8,310.6,1441.0,46.3,100.0,0
0.0,302.4,311.9,1541.0,37.9,192.0,0
0.0,298.6,309.9,1356.0,59.5,34.0,0
0.0,300.5,309.7,1395.0,61.0,157.0,0
1.0,297.2,308.2,1678.0,28.1,133.0,0
1.0,299.9,309.2,1548.0,35.7,97.0,0
2.0,298.1,307.6,1542.0,37.1,84.0,0
0.0,297.4,308.3,1395.0,48.7,21.0,0
2.0,298.7,308.6,1499.0,43.5,84.0,0
0.0,302.4,312.0,1621.0,32.5,169.0,0
1.0,302.8,310.8,1451.0,44.7,32.0,0
1.0,300.4,309.6,1563.0,34.0,6.0,0
1.0,300.6,309.8,1447.0,42.9,12.0,0
2.0,297.3,308.8,1419.0,42.4,139.0,0
0.0,297.7,308.9,1458.0,41.1,14.0,0
0.0,299.4,308.7,1512.0,37.2,126.0,0
1.0,299.7,310.5,1594.0,35.4,134.0,0
0.0,297.1,308.4,1726.0,28.4,202.0,0
1.0,302.4,311.4,1475.0,45.2,46.0,0
1.0,296.1,307.1,1350.0,53.3,22.0,0
0.0,298.4,309.2,2118.0,17.7,210.0,0
0.0,302.6,312.4,1398.0,41.6,40.0,0
0.0,300.3,311.3,1525.0,40.7,105.0,0
0.0,301.4,310.6,1381.0,46.1,70.0,0
1.0,299.8,311.0,1948.0,20.0,185.0,0
0.0,303.6,311.8,1614.0,33.2,155.0,0
0.0,302.7,312.0,1501.0,37.0,77.0,0
1.0,300.3,311.2,1381.0,65.2,136.0,1
1.0,298.1,308.0,1543.0,41.9,73.0,0
0.0,298.1,307.7,2567.0,12.8,125.0,1
0.0,298.9,308.3,1855.0,23.8,33.0,0
0.0,295.8,306.4,1399.0,47.6,84.0,0
0.0,300.3,311.9,1692.0,31.5,187.0,0
0.0,299.0,309.5,1861.0,23.3,73.0,0
0.0,299.1,308.6,1611.0,31.4,161.0,0
0.0,301.2,310.7,1517.0,39.4,107.0,0
2.0,298.6,308.3,1377.0,52.1,181.0,0
1.0,297.1,308.4,1583.0,38.2,150.0,0
1.0,299.5,310.7,1364.0,49.5,0.0,0
0.0,299.1,310.5,1739.0,27.4,72.0,0
1.0,301.6,310.5,1414.0,49.3,106.0,0
0.0,304.4,313.6,1585.0,38.9,9.0,0
0.0,296.6,307.6,1498.0,41.1,80.0,0
0.0,300.9,310.8,1517.0,44.3,4.0,0
0.0,300.5,310.5,1695.0,26.7,28.0,0
1.0,296.7,307.7,1597.0,32.1,114.0,0
0.0,300.4,311.4,1936.0,23.9,131.0,0
0.0,298.1,309.5,1467.0,41.8,48.0,0
0.0,297.4,308.4,1664.0,28.1,67.0,0
0.0,300.0,311.3,1407.0,47.3,208.0,0
0.0,302.3,311.4,1434.0,40.3,133.0,0
1.0,303.0,311.1,1372.0,54.3,117.0,1
0.0,302.4,311.1,1634.0,34.2,184.0,0
0.0,296.8,307.6,1368.0,52.0,140.0,0
0.0,297.9,309.1,1504.0,43.0,4.0,0
0.0,298.8,308.4,1473.0,41.1,128.0,0
0.0,300.3,311.7,1579.0,33.6,59.0,0
1.0,304.1,313.2,1586.0,41.1,129.0,0
0.0,301.8,310.8,1505.0,41.2,33.0,0
1.0,299.4,309.1,1440.0,50.0,134.0,0
2.0,298.8,310.2,1455.0,44.9,107.0,0
0.0,299.5,309.2,1499.0,41.5,175.0,0
1.0,298.2,308.3,1639.0,33.3,191.0,0
0.0,301.6,310.8,1961.0,21.8,148.0,0
0.0,298.8,309.6,1523.0,41.9,165.0,0
1.0,302.0,310.6,1563.0,41.0,184.0,0
0.0,299.2,310.1,1534.0,37.7,10.0,0
2.0,298.7,309.7,1311.0,54.5,52.0,0
1.0,302.7,310.8,1555.0,36.1,35.0,0
0.0,301.3,311.0,1348.0,44.5,78.0,0
1.0,299.4,309.1,1417.0,47.3,59.0,0
1.0,299.6,310.2,1620.0,30.0,70.0,0
0.0,303.7,313.1,1683.0,28.4,46.0,0
0.0,303.9,313.0,1480.0,39.9,176.0,0
0.0,300.1,311.4,1660.0,31.4,38.0,0
1.0,298.4,308.7,1421.0,60.7,119.0,1
0.0,301.8,310.8,1456.0,46.6,35.0,0
0.0,301.3,310.1,1531.0,41.6,9.0,0
0.0,302.2,311.4,1754.0,26.9,33.0,0
0.0,300.1,311.5,1471.0,47.2,201.0,0
1.0,297.5,308.4,1685.0,28.1,15.0,0
1.0,297.4,308.6,1901.0,22.1,81.0,0
0.0,302.1,310.8,1772.0,27.1,233.0,0
0.0,298.9,310.3,1456.0,44.1,118.0,0
1.0,298.4,309.2,1414.0,46.4,128.0,0
1.0,298.7,308.3,1349.0,46.6,74.0,0
0.0,300.5,311.9,1330.0,59.5,33.0,0
1.0,298.6,309.7,1314.0,49.7,136.0,0
1.0,302.6,311.0,1591.0,33.9,119.0,0
0.0,298.0,308.1,1877.0,24.3,0.0,0
0.0,301.0,311.4,1484.0,36.2,188.0,0
0.0,302.2,311.2,1451.0,41.8,66.0,0
1.0,300.2,309.5,1458.0,46.9,23.0,0
0.0,300.4,310.5,2424.0,14.5,12.0,0
2.0,303.9,313.2,1680.0,29.1,201.0,0
1.0,301.3,310.9,1512.0,36.9,159.0,0
2.0,297.5,308.4,1793.0,23.9,28.0,0
0.0,301.5,310.5,1380.0,48.7,160.0,0
0.0,298.9,309.0,1601.0,32.3,202.0,0
0.0,300.1,309.7,1351.0,58.2,155.0,0
0.0,300.8,310.5,1434.0,44.5,89.0,0
0.0,297.9,308.5,1683.0,28.5,63.0,0
1.0,300.2,309.5,1564.0,33.4,183.0,0
0.0,299.1,308.5,1371.0,55.5,159.0,0
0.0,298.0,307.5,1644.0,32.8,215.0,0
0.0,297.3,308.4,1441.0,43.4,14.0,0
2.0,300.1,309.4,1563.0,40.8,28.0,0
1.0,298.3,308.8,1349.0,52.1,104.0,0
0.0,302.7,310.4,1542.0,35.7,38.0,0
1.0,298.8,310.5,1678.0,32.8,4.0,0
0.0,299.4,309.4,1701.0,31.2,199.0,0
1.0,297.5,308.7,1352.0,53.0,171.0,0
1.0,302.2,311.3,1510.0,36.6,91.0,0
0.0,297.3,308.1,1762.0,26.1,154.0,0
1.0,298.2,309.0,1508.0,40.5,192.0,0
0.0,301.0,311.3,1472.0,35.3,73.0,0
1.0,302.8,312.2,1452.0,50.3,60.0,0
0.0,301.5,310.5,1534.0,39.3,119.0,0
2.0,299.0,308.7,1940.0,19.9,98.0,0
0.0,299.4,308.9,1440.0,42.5,87.0,0
0.0,302.6,310.5,1461.0,45.4,0.0,0
1.0,301.8,311.1,1395.0,44.6,171.0,0
0.0,297.1,307.8,1536.0,40.4,92.0,0
0.0,299.7,309.5,1352.0,49.7,184.0,0
0.0,300.7,309.8,1330.0,54.4,171.0,0
0.0,298.9,308.5,1580.0,39.1,119.0,0
1.0,300.3,311.8,1607.0,33.7,199.0,0
0.0,298.8,309.8,1508.0,36.3,69.0,0
1.0,297.0,307.9,1422.0,53.0,115.0,0
0.0,298.6,309.8,1597.0,35.9,213.0,0
0.0,300.8,309.8,1657.0,31.1,151.0,0
0.0,299.6,309.2,1540.0,36.7,221.0,0
2.0,302.4,311.6,1544.0,39.1,70.0,0
1.0,301.1,311.1,1592.0,35.7,174.0,0
0.0,302.5,311.1,1571.0,34.2,201.0,0
1.0,302.1,310.6,1326.0,59.1,88.0,1
0.0,299.1,310.3,1619.0,35.2,240.0,0
0.0,300.5,310.6,1543.0,36.2,30.0,0
0.0,300.1,309.3,1841.0,23.0,125.0,0
1.0,299.3,310.8,1523.0,40.9,141.0,0
0.0,298.8,308.5,1395.0,44.4,33.0,0
0.0,301.8,310.0,1493.0,40.3,185.0,0
0.0,303.1,312.7,1353.0,51.8,97.0,0
2.0,297.5,308.8,1430.0,49.4,2.0,0
0.0,300.8,311.4,1316.0,57.6,43.0,0
2.0,301.2,310.5,1505.0,43.6,78.0,0
0.0,296.1,307.1,1898.0,22.7,20.0,0
2.0,301.3,310.8,1434.0,39.5,18.0,0
0.0,299.7,309.6,1419.0,45.1,170.0,0
0.0,300.5,309.3,1475.0,46.8,94.0,0
0.0,302.9,312.2,1571.0,40.6,139.0,0
1.0,300.2,309.5,1500.0,45.7,89.0,0
0.0,302.7,310.9,1395.0,48.3,80.0,0
0.0,301.3,311.0,1542.0,35.1,204.0,0
0.0,303.7,312.3,1511.0,38.9,117.0,0
1.0,299.0,309.0,1804.0,26.8,17.0,0
0.0,300.2,311.5,1492.0,41.8,128.0,0
1.0,302.2,311.4,1642.0,32.1,42.0,0
0.0,298.2,308.4,1666.0,34.6,74.0,0
0.0,302.0,311.0,1550.0,35.2,184.0,0
0.0,297.5,308.4,1384.0,56.0,73.0,0
0.0,302.0,309.7,1551.0,34.8,207.0,0
0.0,300.1,311.3,1535.0,42.3,92.0,0
0.0,298.9,308.6,1481.0,40.7,124.0,0
1.0,300.7,310.6,1418.0,46.3,84.0,0
0.0,297.3,308.1,1506.0,36.0,150.0,0
1.0,300.0,310.2,1393.0,51.2,190.0,0
1.0,303.0,311.2,1614.0,35.7,207.0,0
1.0,298.1,308.9,1479.0,43.4,105.0,0
0.0,297.7,307.2,1444.0,40.0,17.0,0
0.0,300.2,311.7,1553.0,41.3,44.0,0
1.0,300.2,309.8,1743.0,24.1,18.0,0
2.0,302.2,311.1,1476.0,39.6,96.0,0
1.0,300.9,311.0,1567.0,34.3,130.0,0
1.0,301.9,311.0,1467.0,48.1,43.0,0
0.0,301.9,310.7,1717.0,26.8,27.0,0
0.0,300.1,309.4,1453.0,47.6,28.0,0
1.0,302.3,310.9,1581.0,36.1,109.0,0
0.0,302.3,311.2,1386.0,53.5,59.0,0
1.0,302.6,312.4,1410.0,50.3,33.0,0
0.0,298.1,310.0,1553.0,40.9,49.0,0
0.0,301.0,311.0,1553.0,35.8,26.0,0
1.0,300.2,310.3,1704.0,29.4,221.0,0
0.0,300.4,311.4,1424.0,44.6,127.0,0
0.0,300.2,311.3,1487.0,36.9,71.0,0
1.0,297.5,308.3,1521.0,38.2,74.0,0
0.0,295.8,306.5,1534.0,37.9,88.0,0
0.0,301.5,310.5,1435.0,44.6,135.0,0
0.0,300.6,311.9,1463.0,38.2,41.0,0
0.0,300.1,311.5,2218.0,17.0,123.0,0
0.0,300.0,309.1,1882.0,23.8,84.0,0
1.0,300.9,312.0,1402.0,50.7,185.0,0
1.0,300.1,310.1,1443.0,49.3,61.0,0
2.0,299.0,310.1,2053.0,19.7,137.0,0
1.0,301.1,310.6,1310.0,48.8,103.0,0
0.0,297.3,308.4,1472.0,41.3,67.0,0
2.0,301.4,310.5,1536.0,39.9,201.0,0
0.0,300.5,311.7,1409.0,54.7,104.0,0
1.0,298.3,308.0,1463.0,42.5,190.0,0
1.0,299.7,310.9,1620.0,37.2,203.0,0
1.0,300.7,309.5,1352.0,44.0,126.0,0
2.0,299.0,310.0,1387.0,45.2,110.0,0
0.0,301.9,311.0,1455.0,46.0,29.0,0
0.0,299.8,309.2,1504.0,38.7,212.0,0
0.0,301.9,310.7,1370.0,50.3,20.0,0
1.0,298.2,307.8,1578.0,34.5,127.0,0
2.0,300.7,312.1,1490.0,43.1,159.0,0
0.0,302.8,312.1,1418.0,51.4,54.0,0
0.0,298.5,310.2,1676.0,32.7,18.0,0
0.0,301.3,310.6,1451.0,47.5,42.0,0
0.0,298.1,307.6,1354.0,43.3,155.0,0
0.0,301.3,311.0,1576.0,30.4,151.0,0
0.0,300.8,309.4,1489.0,38.4,109.0,0
1.0,298.7,309.9,2083.0,18.2,205.0,0
0.0,299.4,310.6,1348.0,54.5,22.0,0
1.0,300.4,311.0,1433.0,46.1,199.0,0
0.0,300.1,309.4,1858.0,23.6,26.0,0
0.0,300.9,310.5,1894.0,21.9,188.0,0
0.0,299.2,309.1,1387.0,48.7,4.0,0
0.0,301.5,310.1,1639.0,33.4,47.0,0
0.0,295.7,306.2,1397.0,52.0,101.0,0
0.0,298.8,308.5,1444.0,42.2,83.0,0
0.0,298.2,308.3,1589.0,33.2,94.0,0
1.0,299.6,309.2,1867.0,23.4,225.0,1
1.0,302.9,312.4,1421.0,46.0,206.0,0
0.0,298.8,309.8,1493.0,38.5,132.0,0
0.0,303.7,313.0,1753.0,29.0,42.0,0
0.0,298.9,310.2,1654.0,31.1,158.0,0
0.0,298.9,308.7,1572.0,34.1,80.0,0
2.0,297.0,307.8,1404.0,40.7,184.0,0
0.0,302.6,310.2,1923.0,21.5,18.0,0
0.0,298.3,308.5,1362.0,53.8,164.0,0
2.0,299.9,310.5,1549.0,42.8,208.0,0
1.0,300.7,309.5,1445.0,46.4,24.0,0
0.0,302.6,311.9,1633.0,30.9,89.0,0
1.0,296.7,307.4,1533.0,32.5,182.0,0
0.0,300.3,309.2,1462.0,51.4,48.0,0
0.0,299.1,310.4,1452.0,39.7,151.0,0
0.0,302.8,312.2,1481.0,40.2,230.0,0
0.0,301.6,310.9,1492.0,45.2,155.0,0
1.0,297.5,308.7,1697.0,28.1,107.0,0
1.0,299.1,308.2,1435.0,45.2,45.0,0
0.0,301.0,311.3,1349.0,47.0,71.0,0
0.0,301.3,310.4,1501.0,41.6,192.0,0
0.0,297.3,308.6,1586.0,37.7,155.0,0
0.0,298.4,309.2,1583.0,35.4,112.0,0
1.0,297.5,308.4,1505.0,37.2,215.0,0
0.0,300.6,311.7,1488.0,47.7,22.0,0
0.0,300.6,310.9,1344.0,46.7,133.0,0
0.0,300.5,309.7,1580.0,42.8,196.0,0
0.0,298.0,307.8,1716.0,26.6,9.0,0
1.0,298.8,310.2,1581.0,37.5,75.0,0
0.0,299.7,311.0,1983.0,21.0,201.0,0
0.0,301.9,310.4,1518.0,34.1,155.0,0
1.0,297.8,307.8,1622.0,32.1,18.0,0
0.0,303.6,312.4,2232.0,16.8,0.0,0
0.0,300.0,310.5,1606.0,33.5,135.0,0
1.0,299.2,308.5,1526.0,37.3,135.0,0
2.0,298.2,308.7,1520.0,35.7,40.0,0
2.0,303.5,311.6,1466.0,47.0,80.0,0
1.0,297.3,308.1,1709.0,30.6,196.0,0
0.0,296.9,308.1,1435.0,45.3,62.0,0
0.0,297.6,308.6,2384.0,14.4,171.0,0
0.0,303.8,313.1,1256.0,58.7,213.0,1
0.0,299.2,308.9,1526.0,37.9,177.0,0
0.0,298.3,308.1,1672.0,41.3,0.0,0
1.0,303.5,312.2,1818.0,23.6,109.0,0
0.0,299.4,310.5,1372.0,46.3,173.0,0
0.0,296.8,308.0,1510.0,39.4,29.0,0
1.0,297.5,308.2,1713.0,32.2,17.0,0
2.0,299.7,309.3,1494.0,37.8,214.0,0
0.0,298.9,310.1,1495.0,42.9,175.0,0
1.0,298.1,309.0,1533.0,36.1,189.0,0
1.0,300.3,311.5,1528.0,40.9,76.0,0
0.0,299.8,310.3,1687.0,30.4,33.0,0
1.0,297.4,308.7,1582.0,31.9,161.0,0
0.0,300.3,310.3,1345.0,46.3,50.0,0
1.0,297.6,308.9,1479.0,38.1,182.0,0
0.0,302.9,312.5,1629.0,30.4,74.0,0
0.0,300.5,311.6,1744.0,26.8,94.0,0
0.0,299.3,308.7,1536.0,38.9,94.0,0
0.0,302.2,311.4,1430.0,43.1,29.0,0
0.0,300.5,309.8,1441.0,48.8,200.0,0
2.0,301.4,310.3,1611.0,41.5,11.0,0
0.0,303.8,312.8,1416.0,58.7,156.0,0
0.0,300.7,309.5,1685.0,31.1,27.0,0
2.0,300.8,310.5,1559.0,40.1,220.0,0
1.0,300.9,312.1,1617.0,31.0,148.0,0
0.0,300.9,310.4,1788.0,27.8,90.0,0
0.0,302.1,311.5,1727.0,27.7,50.0,0
2.0,300.6,311.9,1604.0,30.5,45.0,0
2.0,298.8,309.0,1497.0,43.8,147.0,0
1.0,303.7,312.7,1469.0,48.5,147.0,0
0.0,300.7,312.0,1401.0,51.1,50.0,0
0.0,302.5,312.0,1574.0,42.0,188.0,0
0.0,301.1,309.8,1493.0,38.9,149.0,0
0.0,301.3,310.8,1560.0,38.5,52.0,0
0.0,300.1,310.5,1494.0,44.2,117.0,0
2.0,297.9,309.1,1435.0,44.7,8.0,0
1.0,298.4,309.2,1597.0,33.5,116.0,0
0.0,297.4,307.9,1390.0,47.7,156.0,0
2.0,303.4,311.8,1693.0,28.3,175.0,0
0.0,300.2,310.0,1389.0,53.6,184.0,0
1.0,302.6,312.1,1445.0,42.0,181.0,0
0.0,298.8,308.8,1523.0,44.4,55.0,0
0.0,300.6,310.2,1447.0,45.9,17.0,0
1.0,298.2,307.9,1462.0,38.8,124.0,0
0.0,301.5,310.5,1702.0,28.7,135.0,0
0.0,300.5,311.6,1385.0,54.8,173.0,0
1.0,298.8,310.3,1366.0,59.0,94.0,0
1.0,299.2,310.8,1502.0,39.8,177.0,0
