1284.2,607.41,729.32,128.11,1941,2583.1,915.4,0.24123,0.38534,0.37746,0.2388,0.29324,0.34598,0.18745,0.28558,0.12376,0.085775,0.11079,0.23777,0.50914,0.35418,0.16179,0.1309,0.11835,0.091154,0.050847,0.05985,0.10962,0.041803,0.04028,0.036192,0.059388,0.079922,3
956.49,472.53,1427.3,86.222,1899.5,2372.7,865.47,0.154,0.13626,0.068591,0.25619,0.054475,0.17907,0.035309,0.047152,0.18289,0.25739,0.082703,0.053853,0.060854,0.033057,0.071947,0.031244,0.029341,0.021361,0.027853,0.10088,0.22295,0.16711,0.062372,0.023256,0.018743,0.026397,2
859.7,434.19,1294.8,1725.1,2585.9,89.107,909.34,0.17082,0.15614,0.25514,0.14928,0.27818,0.057168,0.037697,0.29543,0.31696,0.1463,0.049673,0.049551,0.050634,0.053119,0.031711,0.021616,0.026226,0.18412,0.29366,0.13442,0.026854,0.019474,0.021925,0.028835,0.026118,0.016983,4
440.03,899.31,1338.1,1802.4,2204.1,2670.6,830.33,0.37884,0.35814,0.21854,0.37161,0.19245,0.24579,0.041017,0.23591,0.74342,0.36709,0.16945,0.094306,0.051665,0.25716,0.065255,0.071664,0.036895,0.07649,0.28979,0.26197,0.12262,0.05698,0.044508,0.08269,0.061874,0.035338,2
958.58,477.73,1936.6,1456,2418.1,2916.8,911.62,0.33992,0.32806,0.046061,0.62876,0.068469,0.32778,0.070104,0.031807,0.28863,0.66871,0.22381,0.06977,0.095562,0.019001,0.13721,0.060766,0.059369,0.030766,0.023988,0.12441,0.53493,0.32253,0.074878,0.021482,0.02178,0.03252,4
645.32,1255.4,173.14,1886.5,2544.5,1976,891.4,0.076826,0.27944,0.21819,0.10037,0.13782,0.27994,0.074336,0.14458,0.056511,0.034525,0.048074,0.12577,0.33843,0.2788,0.16535,0.062699,0.034877,0.038624,0.027721,0.046175,0.028626,0.025797,0.026608,0.021301,0.022368,0.040207,12
783.2,383.79,1551.5,1168.2,1943.4,2329.5,726.54,0.21687,0.069707,0.60097,0.19285,0.14303,0.046679,0.43666,0.61419,0.14748,0.10895,0.038936,0.091586,0.045192,0.04713,0.032316,0.25504,0.51417,0.34559,0.090051,0.026,0.052825,0.025152,0.020693,0.020042,0.054195,0.087365,2
817.85,398.14,1216.2,1630.8,2030.9,2448,764.55,0.084157,0.048067,0.39052,0.05016,0.1618,0.024071,0.064966,0.46211,0.14584,0.059587,0.069895,0.039779,0.07231,0.034008,0.02891,0.02169,0.18978,0.27452,0.13958,0.028982,0.019759,0.032694,0.017737,0.018623,0.015505,0.03659,2
567.75,1132.7,1715.7,2282.8,2849.6,83.747,1045.8,0.055867,0.091751,0.28723,0.040415,0.57529,0.070721,0.26285,0.094853,0.028868,0.031774,0.2236,0.60804,0.28086,0.06579,0.051985,0.054753,0.020038,0.090245,0.050549,0.030626,0.024426,0.016234,0.022159,0.082034,0.2998,0.24674,12
606.31,1214.3,1810.4,2420.1,86.329,3021,1107.3,0.054455,0.34888,0.49858,0.039525,0.4042,0.33487,0.059845,0.35763,0.080068,0.021229,0.049643,0.46714,0.84804,0.32682,0.067186,0.045039,0.06821,0.026868,0.06887,0.07316,0.019898,0.032635,0.025382,0.020204,0.050601,0.19077,12
642.14,1285.3,1904.3,128.15,2549.8,3188.1,1157.4,0.1284,0.4287,0.3,0.090176,0.085871,0.45455,0.054577,0.22477,0.072929,0.041316,0.051478,0.067373,0.56083,0.45138,0.18094,0.046809,0.049098,0.083615,0.028474,0.052446,0.096255,0.03027,0.030085,0.0232,0.025237,0.030949,3
851.65,425.12,1262.6,1684.3,2114,2536.9,789.39,0.13924,0.11954,0.40696,0.12079,0.28726,0.042141,0.030617,0.57093,0.36651,0.11661,0.040383,0.018264,0.1445,0.040087,0.029421,0.011552,0.043556,0.29134,0.28855,0.094576,0.022388,0.010628,0.030677,0.013873,0.0075978,0.0064627,2
433.07,859.07,1297.6,1726.8,2586.9,2154.1,806.25,0.53658,0.4703,0.60837,0.46837,0.41021,0.17714,0.085937,0.7583,0.92185,0.46002,0.14048,0.15182,0.13472,0.17034,0.069085,0.060023,0.076433,0.36574,0.52833,0.22102,0.087637,0.056072,0.047596,0.047665,0.044587,0.029041,2
1293.6,650.55,1945.3,2584.5,85.588,3227,1184.8,0.053614,0.21503,0.11437,0.052589,0.045858,0.35819,0.04884,0.16417,0.055079,0.031994,0.022134,0.039658,0.29306,0.37215,0.15027,0.04705,0.046632,0.040432,0.023428,0.025905,0.078145,0.030811,0.032645,0.021524,0.018257,0.019251,3
778.72,387.81,1163.3,1583.8,1947.1,2335.1,730.35,0.13824,0.047551,0.34792,0.14506,0.085327,0.030971,0.2665,0.35206,0.12175,0.04843,0.034423,0.083221,0.030032,0.028287,0.025774,0.14046,0.29895,0.16956,0.034117,0.020056,0.038461,0.022553,0.016387,0.020026,0.05272,0.080529,4
431.7,646.87,556.84,862.14,343.02,771.57,198.27,0.69697,0.78004,0.66709,0.80528,0.7611,0.75894,0.63785,0.46044,0.54053,0.47894,0.49115,0.43899,0.33017,0.44716,0.36813,0.36444,0.33168,0.23469,0.29282,0.24056,0.2534,0.26102,0.19474,0.25756,0.21386,0.20598,5
1281.8,640.41,2547.9,1906.7,3187.4,3828,1191.8,0.014013,0.30645,0.2121,0.023473,0.04292,0.42069,0.023252,0.31567,0.041248,0.0099125,0.0093491,0.041856,0.67425,0.42296,0.13109,0.020894,0.022832,0.08978,0.007437,0.029276,0.074904,0.0080209,0.030547,0.01472,0.0093108,0.013907,5
724.98,352.02,1433.6,1086.1,1807.2,2152.3,673.32,0.24193,0.18098,0.23241,0.51494,0.065636,0.17953,0.80191,0.21751,0.13689,0.057471,0.16539,0.078102,0.045702,0.066436,0.52023,0.50375,0.19174,0.050356,0.058168,0.048336,0.026526,0.029471,0.082431,0.15972,0.12219,0.044683,11
771.44,384.38,1543.1,1161.2,1933,2288.1,715.55,0.15989,0.0536,0.4394,0.33614,0.12848,0.038592,0.62301,0.44675,0.12323,0.15557,0.047363,0.10174,0.047317,0.033063,0.064365,0.47376,0.55481,0.23443,0.054985,0.03123,0.038985,0.025631,0.017017,0.029847,0.089296,0.097491,11
431.46,646.67,862.21,559.64,218.76,774,234.38,0.88252,0.99688,0.93018,0.99611,0.95384,0.92783,0.76914,0.63646,0.70844,0.60492,0.59892,0.50921,0.44665,0.57434,0.47399,0.43247,0.38532,0.31855,0.39165,0.32333,0.29008,0.30445,0.26081,0.33641,0.27424,0.25086,5
432.09,647.94,864.01,554.66,216.81,341.25,231.02,0.83278,0.93894,0.68392,0.96132,0.91658,0.94624,0.75315,0.45085,0.6733,0.56262,0.60546,0.53105,0.31875,0.5773,0.41846,0.44216,0.40682,0.22846,0.38457,0.2813,0.30257,0.32392,0.18923,0.33006,0.2497,0.25404,5
422.72,828.78,1256.3,2072.9,1640.5,214.78,717.56,0.2746,0.19567,0.53609,0.18859,0.24157,0.075054,0.12734,0.62885,0.37358,0.1785,0.07818,0.040483,0.11669,0.05646,0.039165,0.03167,0.10404,0.27295,0.20723,0.066033,0.033887,0.03645,0.050431,0.02649,0.026541,0.032635,11
1340.4,651.23,2015.4,2669.7,3323.4,90.179,1224.3,0.039491,0.38084,0.21331,0.11893,0.065667,0.87574,0.11398,0.056973,0.36778,0.16015,0.024009,0.059546,0.25732,1.0906,0.35218,0.11015,0.04659,0.037785,0.14707,0.019316,0.055583,0.15679,0.030568,0.06473,0.024549,0.020459,5
600.7,1211.6,1807.5,2410,3015.8,79.164,1107.1,0.045439,0.233,0.38241,0.029673,0.38001,0.22086,0.055115,0.22018,0.096192,0.023917,0.07086,0.50885,0.60233,0.22083,0.04759,0.046377,0.072062,0.020237,0.11293,0.093017,0.028096,0.040652,0.021443,0.018696,0.055409,0.1936,5
421.04,826.06,1245.6,1678.2,2107.6,2503.8,785.32,0.54595,0.37486,1.2381,0.40794,0.49828,0.10669,0.28235,1.5296,1.113,0.3817,0.15791,0.13885,0.26705,0.10011,0.070286,0.077612,0.26807,0.55916,0.44947,0.16844,0.060691,0.055768,0.058385,0.042823,0.036311,0.084468,11
1346,681.86,2708.4,2023.2,3361.8,4049.6,1260,0.021149,0.20629,0.05637,0.1153,0.026586,0.49691,0.11547,0.025996,0.26786,0.078404,0.017131,0.028378,0.05979,0.62374,0.32396,0.11381,0.029138,0.026086,0.070188,0.02331,0.025683,0.079922,0.018703,0.021008,0.024602,0.021301,5
849.67,424.88,1291,1680.2,2151.2,2501.3,784.83,0.34683,0.27588,0.7326,0.27195,0.48833,0.18208,0.17695,0.86656,0.54496,0.24988,0.21072,0.14179,0.15738,0.12918,0.088629,0.06635,0.16828,0.49613,0.45483,0.17265,0.079617,0.069717,0.07154,0.059502,0.048285,0.055262,11
433.09,863.42,1293.1,1726.4,2160.5,2615.2,814.38,0.89754,0.86419,1.2163,0.87022,1.0914,0.3583,0.063665,1.7035,2.1002,0.86455,0.28542,0.30518,0.35519,0.34529,0.25253,0.10968,0.049356,0.78213,1.3975,0.64875,0.12479,0.11001,0.12004,0.19977,0.047277,0.035465,2
571.6,1156.2,1730.5,170.56,2319.3,48.535,902.82,0.11418,0.18679,0.42897,0.071212,0.76504,0.13967,0.2986,0.10552,0.034498,0.031051,0.204,0.85244,0.39413,0.11477,0.046413,0.060929,0.025974,0.068544,0.11014,0.02643,0.029913,0.021465,0.022691,0.069308,0.33483,0.38737,12
774.83,386.05,1164.7,1543,1930.5,2315.1,721.12,0.17147,0.055799,0.43272,0.23502,0.16563,0.042929,0.47741,0.43369,0.14611,0.094513,0.025468,0.14498,0.054141,0.032976,0.042688,0.29812,0.40588,0.20897,0.055186,0.025219,0.050389,0.019519,0.019175,0.020216,0.096098,0.14399,4
942.74,470.43,1892.8,1420.9,2364.2,2835,885.15,0.42135,0.4113,0.10586,0.8133,0.16585,0.47099,0.059585,0.094891,1.2052,0.84501,0.23854,0.13241,0.24201,0.05738,0.24369,0.065299,0.062958,0.027939,0.12172,0.8476,1.0984,0.43766,0.081007,0.0419,0.035262,0.08509,2
484.23,981.83,1949,1470.1,2449.4,2931.5,915.01,0.39275,0.39127,0.028369,0.49304,0.060128,0.11817,0.043175,0.020619,0.13958,0.52841,0.32291,0.059413,0.031758,0.020773,0.035266,0.039411,0.027107,0.021143,0.011546,0.024285,0.16532,0.12222,0.046881,0.015034,0.023754,0.01289,4
646.09,1294.8,88.181,1903.6,2544,3188.1,1165.6,0.37289,0.78824,0.58322,0.2893,0.28228,0.8598,0.23942,0.35305,0.30577,0.12183,0.13456,0.2738,0.88011,0.88804,0.50098,0.21099,0.16147,0.1492,0.096255,0.11973,0.19109,0.081733,0.10269,0.066074,0.062008,0.07474,12
386.44,813.35,1204,1591.6,2023.4,49.064,742.12,0.84525,0.56905,0.89423,0.53931,0.52719,0.31726,0.83597,1.0193,0.60502,0.43341,0.28705,0.32802,0.26996,0.19538,0.15955,0.31946,0.52255,0.41289,0.25899,0.18804,0.10519,0.13951,0.056126,0.099672,0.15717,0.26452,11
1287.2,642.53,1931.6,2577.3,3224.8,84.637,1184.3,0.039139,0.63602,0.41035,0.058012,0.098091,0.92326,0.057003,0.48317,0.10079,0.040498,0.044312,0.096957,1.1219,0.93282,0.31358,0.049211,0.062376,0.07286,0.023747,0.059526,0.29819,0.035823,0.047856,0.024669,0.023394,0.031101,3
1242.2,611.15,1850.1,2457,126.84,3698,1300,0.14489,0.65332,0.69803,0.10996,0.48775,0.66567,0.1044,0.67776,0.17873,0.034625,0.081204,0.50324,1.3971,0.64956,0.19192,0.064452,0.093323,0.061657,0.058861,0.15472,0.052261,0.034196,0.034742,0.031855,0.063097,0.19658,3
916.75,1843.9,1381.3,465.51,2289.3,2755.8,856.94,0.056645,0.058446,0.029672,0.096212,0.074959,0.074089,0.016339,0.029477,0.38615,0.096603,0.032578,0.025659,0.036259,0.041386,0.041249,0.030304,0.01816,0.01801,0.081496,0.3083,0.21216,0.05127,0.021053,0.014246,0.028019,0.015221,2
902.63,441.57,1815.3,1345.9,3182.9,2247.6,984.42,0.29879,0.28982,0.16421,0.30676,0.43388,0.20475,0.033531,0.16327,1.2743,0.30524,0.10728,0.13259,0.05155,0.20078,0.058855,0.050211,0.034082,0.063481,0.51053,0.85264,0.35365,0.048104,0.051481,0.028109,0.044938,0.024711,4
598.95,1768.7,1199.6,2368.7,127.62,2937.5,1065.7,0.062161,0.21913,0.34054,0.05064,0.28537,0.19235,0.052037,0.051888,0.060948,0.035572,0.093601,0.36225,0.34532,0.18185,0.069497,0.040233,0.040373,0.033347,0.098504,0.052306,0.038836,0.030212,0.025487,0.026887,0.049101,0.084501,5
827.52,425.92,1680.1,1250.3,2070.9,170.83,733.31,0.074171,0.068777,0.25688,0.067576,0.16828,0.034691,0.034927,0.34163,0.13517,0.063059,0.053936,0.024826,0.06949,0.038731,0.031434,0.025065,0.080313,0.2467,0.16175,0.047279,0.020823,0.027471,0.032879,0.02785,0.021831,0.020081,2
1251.1,638.22,1856.3,85.009,2495.4,3101,1136.4,0.080816,0.32353,0.29067,0.068218,0.12869,0.34809,0.06119,0.31051,0.093622,0.020826,0.040842,0.1322,0.62226,0.34238,0.14678,0.058675,0.031493,0.039882,0.028177,0.08974,0.042209,0.023989,0.019899,0.016084,0.02067,0.054024,12
518.75,1039,1588.5,2109.4,42.121,2630.6,976.41,0.26623,0.26583,0.13675,0.36892,0.26987,0.19338,0.12346,0.048129,0.10087,0.41685,0.63564,0.26182,0.11749,0.065527,0.067595,0.065812,0.17241,0.037935,0.03863,0.032894,0.067964,0.18036,0.38385,0.26242,0.075894,0.039876,3
131.11,908.06,559.28,1335.6,1462,1763.9,610.41,0.50426,0.45297,0.47481,0.4205,0.37992,0.30918,0.1501,0.19307,0.37006,0.29216,0.19452,0.21758,0.20564,0.15566,0.12041,0.11183,0.09504,0.10131,0.20175,0.25748,0.2028,0.17317,0.13034,0.075422,0.058784,0.057707,2
440.43,893.78,1337.2,1804.8,2236.7,2671.1,836.57,0.66269,0.62293,0.36801,0.6367,0.36029,0.16309,0.062503,0.38621,1.1124,0.62703,0.23951,0.081559,0.044483,0.15463,0.062417,0.057916,0.030102,0.11171,0.41565,0.37908,0.13692,0.042906,0.024428,0.054135,0.042923,0.022013,11
652.29,1329.1,1989,2671.7,40.001,3319.2,1235.6,0.046621,0.34712,0.18233,0.11306,0.059813,0.64818,0.10984,0.088618,0.16805,0.11575,0.024158,0.057468,0.25712,0.76483,0.30768,0.10712,0.043875,0.031058,0.059053,0.022514,0.06738,0.11355,0.02618,0.031598,0.021465,0.020133,3
777.85,386.64,1590.9,1199.3,1988,81.241,725.89,0.23374,0.13671,0.53278,0.34127,0.2005,0.085937,0.43823,0.57823,0.16702,0.11871,0.093086,0.13259,0.089745,0.063411,0.089832,0.29287,0.59058,0.34792,0.09114,0.049516,0.044336,0.050009,0.030803,0.022773,0.046315,0.12582,11
905.27,425.38,1329.4,1763.5,52.866,2191.9,809.18,0.85716,0.54776,0.90677,0.79565,0.95799,0.74489,0.37604,1.0944,2.0613,0.75763,0.39302,0.4083,0.2009,0.35599,0.18976,0.12206,0.12873,0.40367,1.1383,1.2797,0.89209,0.39037,0.13404,0.12102,0.076452,0.045244,2
1161.1,569.38,1731.1,2320.1,130.13,2888.4,1049.2,0.097129,0.10143,0.13477,0.050127,0.41346,0.051744,0.20805,0.075606,0.018255,0.016926,0.082196,0.49018,0.11029,0.032105,0.031437,0.068666,0.019453,0.048793,0.082507,0.014255,0.021077,0.015733,0.01832,0.047897,0.25962,0.33774,12
417.37,817.37,1217.7,1633.9,2059.4,2455.6,766.22,0.28164,0.16816,0.80425,0.18978,0.23786,0.040092,0.19027,0.95666,0.51752,0.18796,0.1035,0.06417,0.13782,0.058525,0.034844,0.058768,0.26694,0.37448,0.19243,0.048738,0.029503,0.048948,0.032619,0.020912,0.020044,0.057093,11
1241,612.92,1854.9,2455.6,3100.3,6243.1,1994.6,0.018454,0.10724,0.11536,0.024624,0.097278,0.11633,0.02558,0.23164,0.085614,0.020102,0.023576,0.11435,0.38222,0.11411,0.042963,0.027232,0.033223,0.026222,0.028806,0.080834,0.031102,0.027529,0.017947,0.013982,0.016889,0.064102,3
689.58,163.94,1333.7,1460.6,815.09,2108.6,682.29,0.13485,0.27757,0.22984,0.23948,0.13787,0.26537,0.23807,0.12087,0.10366,0.090055,0.067686,0.098217,0.15076,0.28789,0.36055,0.23888,0.067255,0.072345,0.061552,0.057471,0.045806,0.046589,0.047148,0.035017,0.03646,0.030327,5
642.37,1287.9,1898.4,85.175,2581.6,3230.6,1184.7,0.091427,0.74495,0.54349,0.12,0.19972,0.81276,0.1091,0.19239,0.11576,0.052158,0.049338,0.19117,0.79028,0.83596,0.39128,0.10458,0.051519,0.056287,0.036681,0.075096,0.090901,0.046841,0.031588,0.028581,0.026575,0.044514,12
938.38,465.9,1857.5,1390.5,2796,2332.8,871.33,0.13944,0.14072,0.035217,0.2353,0.051632,0.12559,0.016193,0.030031,0.48505,0.23399,0.056602,0.027556,0.073619,0.0301,0.073616,0.019255,0.020053,0.016855,0.046474,0.35129,0.30121,0.10568,0.018798,0.014108,0.015785,0.020538,4
647.95,128.68,1293,1933.2,1464,2587.4,879.97,0.61938,0.95652,0.79972,0.51948,0.41782,0.64393,0.38309,0.35491,0.24325,0.1832,0.21414,0.28483,0.55577,0.62261,0.45568,0.29709,0.21804,0.2081,0.16535,0.12168,0.13753,0.058508,0.074637,0.093889,0.085285,0.092223,3
356.51,1084.6,725.58,1458.3,1813.4,2186.3,683.46,0.75053,0.28272,0.68531,0.16943,0.087598,0.27192,1.1201,0.68044,0.27548,0.090727,0.37013,0.10788,0.053276,0.044861,0.23822,0.17888,0.073688,0.03946,0.059061,0.074808,0.034259,0.025744,0.1435,0.36602,0.25751,0.066797,11
686.9,1371.2,516.54,345.38,2034.4,2718.6,943.93,0.38352,0.61075,0.45374,0.57384,0.39318,0.7682,0.50448,0.30053,0.55059,0.31328,0.24106,0.22259,0.26474,0.71213,0.65331,0.35689,0.20067,0.17252,0.15099,0.14861,0.14578,0.19198,0.14763,0.13032,0.13522,0.11579,5
636.33,1252.9,1888.8,2462.2,174.03,3748.7,1301.8,0.025373,0.28416,0.24898,0.033204,0.085327,0.29996,0.029138,0.099617,0.046904,0.020108,0.021277,0.081581,0.35184,0.3009,0.10541,0.025519,0.020453,0.018936,0.01466,0.043383,0.029868,0.01827,0.018649,0.01595,0.015514,0.021416,3
1204.1,601.76,2372.7,1772.8,126.41,2977.6,1077,0.051747,0.19985,0.27167,0.069132,0.37237,0.19159,0.078988,0.18782,0.049294,0.046352,0.080244,0.46018,0.43687,0.18464,0.069611,0.050565,0.063885,0.030183,0.060633,0.04094,0.026687,0.032532,0.030538,0.039068,0.058196,0.27521,3
732.44,1468.4,2928.3,2201.1,3663.8,4391.8,1368.9,0.024618,0.030849,0.038021,0.36013,0.017497,0.027272,0.51683,0.032489,0.031495,0.17186,0.065812,0.013045,0.016364,0.027553,0.36057,0.52452,0.20639,0.032481,0.017495,0.015405,0.066553,0.012435,0.019779,0.069622,0.026995,0.015832,5
639.43,1288,1931.5,1811.5,212.79,2416.4,834.69,0.16555,0.50777,0.48587,0.19294,0.31921,0.55293,0.17068,0.23106,0.14574,0.080545,0.1038,0.31151,0.61064,0.52312,0.2484,0.11281,0.097571,0.080089,0.097685,0.091011,0.11164,0.055328,0.042531,0.036423,0.063956,0.10932,3
948.35,473.66,1894.5,1424.9,2367.9,2846,886.76,0.22446,0.21882,0.050813,0.53519,0.079394,0.34373,0.036149,0.045855,0.53049,0.54571,0.13844,0.090018,0.14332,0.023137,0.11194,0.033148,0.04402,0.024966,0.0497,0.40233,0.6569,0.33735,0.065135,0.034406,0.023116,0.063079,4
650.5,1293.8,134.09,1936.9,2620.5,3270.7,1189.5,0.20538,0.54426,0.4016,0.25888,0.17737,0.56784,0.22118,0.181,0.10683,0.068568,0.047108,0.14462,0.47907,0.57568,0.37224,0.18595,0.069231,0.060601,0.050812,0.061267,0.10667,0.051566,0.039224,0.03399,0.037028,0.040544,5
505.82,984.8,1499.2,1978,2458.9,128.06,887.24,0.67483,0.66358,0.19995,0.91153,0.35357,0.37251,0.27187,0.13516,0.44459,1.1513,0.68442,0.26643,0.1452,0.12176,0.14119,0.23324,0.090403,0.085987,0.12067,0.20257,0.40932,0.3907,0.19958,0.089632,0.058867,0.045331,2
